"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"329003";"329";"39";"5";"2";"Gyrstinge";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329004";"329";"39";"5";"2";"Benløse";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329005";"329";"39";"5";"2";"Haraldsted";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329006";"329";"39";"5";"2";"Ringsted Dagmarskolen";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329008";"329";"39";"5";"2";"Jystrup";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329009";"329";"39";"5";"2";"Kværkeby";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329010";"329";"39";"5";"2";"Vetterslev";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329011";"329";"39";"5";"2";"Sneslev";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329012";"329";"39";"5";"2";"Nordrup";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329013";"329";"39";"5";"2";"Vigersted";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"329014";"329";"39";"5";"2";"Ørslev";"Ringsted";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330001";"330";"40";"5";"2";"Dalmose";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330003";"330";"40";"5";"2";"Slots Bjergby";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330004";"330";"40";"5";"2";"Sørbymagle";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330005";"330";"40";"5";"2";"Korsør Søndre Bydel";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330006";"330";"40";"5";"2";"Korsør Nordre Bydel";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330007";"330";"40";"5";"2";"Tårnborg";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330008";"330";"40";"5";"2";"Vemmelev";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330009";"330";"40";"5";"2";"Søndermark";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330010";"330";"40";"5";"2";"Rude";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330011";"330";"40";"5";"2";"Skælskør Vest";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330012";"330";"40";"5";"2";"Agersø";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330013";"330";"40";"5";"2";"Boeslunde";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330017";"330";"40";"5";"2";"Omø";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330019";"330";"40";"5";"2";"Slagelse Hallen";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330021";"330";"40";"5";"2";"Vesthallen";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330022";"330";"40";"5";"2";"Nordhallen";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330024";"330";"40";"5";"2";"Vestermose";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"330025";"330";"40";"5";"2";"Stillinge";"Slagelse";"12. Slagelse";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"336001";"336";"33";"5";"2";"Hårlevhallen";"Stevns";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"336002";"336";"33";"5";"2";"Strøbyhallen";"Stevns";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"336003";"336";"33";"5";"2";"Stevnshallen";"Stevns";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"336004";"336";"33";"5";"2";"Sydstevnshallen";"Stevns";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20190511";"99991231"
"340001";"340";"39";"5";"2";"Dianalund";"Sorø";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"340002";"340";"39";"5";"2";"Ruds Vedby";"Sorø";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"340004";"340";"39";"5";"2";"Alsted Fjenneslev";"Sorø";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"340005";"340";"39";"5";"2";"Sorø";"Sorø";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"340006";"340";"39";"5";"2";"Frederiksberg";"Sorø";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"340008";"340";"39";"5";"2";"Pedersborg";"Sorø";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"340010";"340";"39";"5";"2";"Stenlille";"Sorø";"11. Ringsted";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350001";"350";"34";"5";"2";"Hyllinge-Lyndby";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350002";"350";"34";"5";"2";"Rye";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350003";"350";"34";"5";"2";"Sæby-Gershøj";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350004";"350";"34";"5";"2";"Sonnerup";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350005";"350";"34";"5";"2";"Glim";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350006";"350";"34";"5";"2";"Hvalsø";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350008";"350";"34";"5";"2";"Kr.Såby";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350009";"350";"34";"5";"2";"Gevninge";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350011";"350";"34";"5";"2";"Lejre";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"350012";"350";"34";"5";"2";"Osted";"Lejre";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360001";"360";"29";"5";"2";"Errindlev";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360003";"360";"29";"5";"2";"Holeby";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360008";"360";"29";"5";"2";"Sandby";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360011";"360";"29";"5";"2";"Søllested";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360013";"360";"29";"5";"2";"Maribo";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360014";"360";"29";"5";"2";"Askø";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360019";"360";"29";"5";"2";"Østofte";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360020";"360";"29";"5";"2";"Nakskov Vest";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"360021";"360";"29";"5";"2";"Nakskov Øst";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"360026";"360";"29";"5";"2";"Birket";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360027";"360";"29";"5";"2";"Fejø";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360028";"360";"29";"5";"2";"Femø";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360029";"360";"29";"5";"2";"Horslunde";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360035";"360";"29";"5";"2";"Dannemare";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"360036";"360";"29";"5";"2";"Rødby";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"360037";"360";"29";"5";"2";"Rødbyhavn";"Lolland";"1. Lolland";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370001";"370";"32";"5";"2";"Fuglebjerg";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20190511";"99991231"
"370002";"370";"32";"5";"2";"Everdrup";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370003";"370";"32";"5";"2";"Grønbro Hallen";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"370004";"370";"32";"5";"2";"Fladså Hallen";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"370005";"370";"32";"5";"2";"Tybjerg";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370006";"370";"32";"5";"2";"Tappernøje";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20151101";"99991231"
"370007";"370";"32";"5";"2";"Hammer - Vester Egesborg";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370008";"370";"32";"5";"2";"Fensmark";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370009";"370";"32";"5";"2";"Holme-Olstrup";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370010";"370";"32";"5";"2";"Toksværd";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370011";"370";"32";"5";"2";"Glumsø";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370012";"370";"32";"5";"2";"Sandby";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370013";"370";"32";"5";"2";"Skelby";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370014";"370";"32";"5";"2";"Herlufmagle";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370020";"370";"32";"5";"2";"Lille Næstved Skole - Karrebæk";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"370021";"370";"32";"5";"2";"Grønnegades Kaserne";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370022";"370";"32";"5";"2";"Ellebækskolen - Kildemark";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"370023";"370";"32";"5";"2";"Arena Næstved";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"370024";"370";"32";"5";"2";"Kobberbakkeskolen - Sct. Jørge";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"370025";"370";"32";"5";"2";"Ellebækskolen - Kalbyris";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"370026";"370";"32";"5";"2";"Lille Næstved Skole - Herlufsh";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"370027";"370";"32";"5";"2";"Herlufsholmhallen";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"370028";"370";"32";"5";"2";"Kobberbakkeskolen - Sydby";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"370029";"370";"32";"5";"2";"Kobberbakkeskolen - Rønnebæk";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20171120";"99991231"
"370031";"370";"32";"5";"2";"Lille Næstved Skole - Hyllinge";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"370032";"370";"32";"5";"2";"Lille Næstved Skole - Karrebæk";"Næstved";"4. Næstved";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"376001";"376";"30";"5";"2";"Byen";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376002";"376";"30";"5";"2";"Østerbro";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376003";"376";"30";"5";"2";"Lindeskov";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376004";"376";"30";"5";"2";"Ejegod";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376005";"376";"30";"5";"2";"Kraghave";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376006";"376";"30";"5";"2";"Toreby";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376007";"376";"30";"5";"2";"Sundby";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376008";"376";"30";"5";"2";"Nysted";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376009";"376";"30";"5";"2";"Øster Ulslev";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376010";"376";"30";"5";"2";"Nørre Alslev";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376011";"376";"30";"5";"2";"Nørre Vedby";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376012";"376";"30";"5";"2";"Eskilstrup";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376013";"376";"30";"5";"2";"Sakskøbing";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376014";"376";"30";"5";"2";"Majbølle";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376015";"376";"30";"5";"2";"Våbensted";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376016";"376";"30";"5";"2";"Stubbekøbing";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376017";"376";"30";"5";"2";"Horreby";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"376018";"376";"30";"5";"2";"Idestrup";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
"376019";"376";"30";"5";"2";"Væggerløse";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
"376020";"376";"30";"5";"2";"Gedser";"Guldborgsund";"2. Guldborgsund";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
"390001";"390";"31";"5";"2";"Vordingborg";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390002";"390";"31";"5";"2";"Masnedsund";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390003";"390";"31";"5";"2";"Nyråd";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390004";"390";"31";"5";"2";"Kastrup";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390005";"390";"31";"5";"2";"Bårse";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390006";"390";"31";"5";"2";"Lundby";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390007";"390";"31";"5";"2";"Ørslev";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390008";"390";"31";"5";"2";"Stege";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390009";"390";"31";"5";"2";"Østmøn";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390010";"390";"31";"5";"2";"Vestmøn";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390011";"390";"31";"5";"2";"Bogø";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"390012";"390";"31";"5";"2";"Præstø";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390013";"390";"31";"5";"2";"Allerslev";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390014";"390";"31";"5";"2";"Jungshoved";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390015";"390";"31";"5";"2";"Mern";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390016";"390";"31";"5";"2";"Kalvehave";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"390017";"390";"31";"5";"2";"Stensved";"Vordingborg";"3. Vordingborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"400001";"400";"28";"4";"1";"Allinge";"Bornholms Region";"2. Aakirkeby";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400002";"400";"28";"4";"1";"Østermarie";"Bornholms Region";"2. Aakirkeby";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400003";"400";"28";"4";"1";"Svaneke";"Bornholms Region";"2. Aakirkeby";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400004";"400";"28";"4";"1";"Nexø";"Bornholms Region";"2. Aakirkeby";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400005";"400";"28";"4";"1";"Pedersker";"Bornholms Region";"2. Aakirkeby";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400006";"400";"28";"4";"1";"Aakirkeby";"Bornholms Region";"2. Aakirkeby";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400007";"400";"27";"4";"1";"Klemensker";"Bornholms Region";"1. Rønne";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400008";"400";"27";"4";"1";"Rønne";"Bornholms Region";"1. Rønne";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"400009";"400";"27";"4";"1";"Hasle";"Bornholms Region";"1. Rønne";"Bornholms Storkreds";"Hovedstaden";"20090101";"99991231"
"410001";"410";"45";"6";"2";"Middelfart V";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410002";"410";"45";"6";"2";"Middelfart Ø";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410003";"410";"45";"6";"2";"Strib";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410004";"410";"45";"6";"2";"Hyllehøj";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410005";"410";"45";"6";"2";"Aulby";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410006";"410";"45";"6";"2";"Nørre Aaby";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410007";"410";"45";"6";"2";"Baaring";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410008";"410";"45";"6";"2";"Ejby";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410009";"410";"45";"6";"2";"Gelsted";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410010";"410";"45";"6";"2";"Brenderup";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"410011";"410";"45";"6";"2";"Fjelsted/Harndrup";"Middelfart";"5. Middelfart";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"411001";"411";"28";"4";"1";"Christiansø";"Christiansø";"2. Aakirkeby";"Bornholms Storkreds";"Hovedstaden";"20220531";"99991231"
"420001";"420";"44";"6";"2";"Assens";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420002";"420";"44";"6";"2";"Ebberup";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420003";"420";"44";"6";"2";"Turup";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420004";"420";"44";"6";"2";"Salbrovad";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420005";"420";"44";"6";"2";"Aarup/Kerte";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20211115";"99991231"
"420006";"420";"44";"6";"2";"Rørup";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20211115";"99991231"
"420007";"420";"44";"6";"2";"Orte/Ørsted";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20211115";"99991231"
"420008";"420";"44";"6";"2";"Glamsbjerg/Søllested";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"420009";"420";"44";"6";"2";"Flemløse";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420010";"420";"44";"6";"2";"Køng";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20211115";"99991231"
"420011";"420";"44";"6";"2";"Vissenbjerg";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20211115";"99991231"
"420012";"420";"44";"6";"2";"Dreslette/Helnæs";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"420013";"420";"44";"6";"2";"Haarby";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420014";"420";"44";"6";"2";"Jordløse";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420015";"420";"44";"6";"2";"Brylle";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420016";"420";"44";"6";"2";"Tommerup";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420017";"420";"44";"6";"2";"Tommerup St";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"420018";"420";"44";"6";"2";"Verninge/Nårup";"Assens";"4. Assens";"Fyns Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"430001";"430";"48";"6";"2";"Allested-Vejle";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430002";"430";"48";"6";"2";"Brobyværk";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430003";"430";"48";"6";"2";"Nørre Broby";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430004";"430";"48";"6";"2";"Vester Hæsinge";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430005";"430";"48";"6";"2";"Avernakø";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430007";"430";"48";"6";"2";"Faaborg";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20150601";"99991231"
"430008";"430";"48";"6";"2";"Horne";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430009";"430";"48";"6";"2";"Korinth";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430010";"430";"48";"6";"2";"Lyø";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430011";"430";"48";"6";"2";"Svanninge";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430012";"430";"48";"6";"2";"Vester Aaby";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"430013";"430";"48";"6";"2";"Espe";"Faaborg-Midtfyn";"8. Faaborg";"Fyns Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
