"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2019 - Stemmeberettigede";"FV2019 - Afgivne stemmer";"FV2019 - Blanke stemmer";"FV2019 - Andre ugyldige stemmer";"FV2019 - Gyldige stemmer";"FV2019 - A. Socialdemokratiet";"FV2019 - B. Radikale Venstre";"FV2019 - C. Det Konservative Folkeparti";"FV2019 - F. SF - Socialistisk Folkeparti";"FV2019 - I. Liberal Alliance";"FV2019 - K. Kristendemokraterne";"FV2019 - O. Dansk Folkeparti";"FV2019 - V. Venstre, Danmarks Liberale Parti";"FV2019 - Ø. Enhedslisten - De Rød-Grønne";"FV2019 - Å. Alternativet";"FV2019 - D. Nye Borgerlige";"FV2019 - P. Stram Kurs";"FV2019 - E. Klaus Riskær Pedersen";"FV2019 - 1. Uden for partierne";"FV2019 - 2. Uden for partierne";"FV2019 - 3. Uden for partierne";"FV2019 - 4. Uden for partierne";"FV2019 - 5. Uden for partierne"
"787008";"787008";"87";"10";"3";"1059";"913";"5";"1";"907";"329";"38";"50";"30";"12";"12";"77";"299";"24";"18";"9";"7";"2";"-";"-";"-";"-";"-"
"787009";"787009";"87";"10";"3";"453";"402";"2";"2";"398";"98";"13";"27";"12";"6";"20";"42";"147";"11";"3";"4";"13";"2";"-";"-";"-";"-";"-"
"787010";"787010";"87";"10";"3";"1480";"1267";"8";"1";"1258";"423";"31";"136";"48";"10";"19";"199";"273";"49";"22";"29";"10";"9";"-";"-";"-";"-";"-"
"787011";"787011";"87";"10";"3";"290";"254";"3";"0";"251";"71";"10";"15";"16";"2";"7";"33";"78";"4";"3";"6";"4";"2";"-";"-";"-";"-";"-"
"787012";"787012";"87";"10";"3";"3144";"2754";"21";"2";"2731";"987";"113";"197";"113";"40";"66";"216";"741";"116";"50";"49";"23";"20";"-";"-";"-";"-";"-"
"787013";"787013";"87";"10";"3";"305";"259";"3";"0";"256";"63";"13";"20";"14";"2";"13";"36";"56";"20";"9";"4";"2";"4";"-";"-";"-";"-";"-"
"787014";"787014";"87";"10";"3";"446";"414";"3";"1";"410";"95";"11";"22";"15";"11";"17";"34";"164";"16";"10";"7";"5";"3";"-";"-";"-";"-";"-"
"787015";"787015";"87";"10";"3";"857";"717";"3";"1";"713";"240";"13";"34";"37";"8";"17";"97";"182";"45";"18";"13";"5";"4";"-";"-";"-";"-";"-"
"787016";"787016";"87";"10";"3";"798";"661";"0";"1";"660";"240";"12";"32";"18";"3";"7";"67";"242";"16";"5";"4";"11";"3";"-";"-";"-";"-";"-"
"787017";"787017";"87";"10";"3";"1473";"1162";"7";"9";"1146";"341";"28";"80";"26";"12";"12";"148";"401";"26";"11";"25";"30";"6";"-";"-";"-";"-";"-"
"787018";"787018";"87";"10";"3";"684";"535";"3";"0";"532";"157";"15";"23";"9";"4";"3";"66";"210";"17";"8";"9";"7";"4";"-";"-";"-";"-";"-"
"787019";"787019";"87";"10";"3";"760";"665";"2";"2";"661";"171";"72";"34";"52";"11";"10";"42";"139";"50";"60";"4";"8";"8";"-";"-";"-";"-";"-"
"787020";"787020";"87";"10";"3";"847";"721";"4";"2";"715";"283";"17";"23";"30";"9";"11";"48";"185";"62";"22";"12";"8";"5";"-";"-";"-";"-";"-"
"787021";"787021";"87";"10";"3";"224";"197";"0";"0";"197";"67";"5";"5";"14";"4";"4";"17";"47";"22";"4";"6";"0";"2";"-";"-";"-";"-";"-"
"787023";"787023";"87";"10";"3";"1549";"1273";"7";"2";"1264";"389";"40";"61";"48";"16";"34";"156";"391";"42";"23";"15";"36";"13";"-";"-";"-";"-";"-"
"787024";"787024";"87";"10";"3";"2574";"2139";"9";"4";"2126";"792";"74";"150";"54";"24";"58";"229";"631";"41";"11";"23";"29";"10";"-";"-";"-";"-";"-"
"787025";"787025";"87";"10";"3";"1333";"1103";"6";"1";"1096";"363";"28";"91";"35";"17";"21";"137";"294";"41";"21";"27";"12";"9";"-";"-";"-";"-";"-"
"787026";"787026";"87";"10";"3";"1314";"1119";"7";"1";"1111";"334";"37";"80";"35";"14";"79";"137";"309";"37";"8";"12";"21";"8";"-";"-";"-";"-";"-"
"787027";"787027";"87";"10";"3";"888";"780";"3";"1";"776";"201";"36";"53";"40";"10";"20";"90";"241";"31";"21";"10";"15";"8";"-";"-";"-";"-";"-"
"791001";"791001";"75";"9";"3";"2434";"2009";"22";"5";"1982";"557";"65";"258";"126";"28";"71";"184";"506";"47";"34";"38";"49";"19";"-";"-";"-";"-";"-"
"791002";"791002";"75";"9";"3";"2513";"2250";"18";"1";"2231";"437";"190";"374";"276";"46";"40";"107";"511";"110";"68";"23";"36";"13";"-";"-";"-";"-";"-"
"791003";"791003";"75";"9";"3";"2611";"2176";"26";"8";"2142";"606";"62";"243";"114";"23";"53";"230";"592";"67";"22";"49";"61";"20";"-";"-";"-";"-";"-"
"791004";"791004";"75";"9";"3";"2635";"2342";"14";"4";"2324";"565";"106";"375";"148";"34";"52";"174";"686";"67";"44";"35";"28";"10";"-";"-";"-";"-";"-"
"791005";"791005";"75";"9";"3";"1762";"1501";"13";"1";"1487";"394";"36";"233";"87";"17";"12";"127";"487";"34";"23";"13";"17";"7";"-";"-";"-";"-";"-"
"791006";"791006";"75";"9";"3";"2516";"2172";"24";"19";"2129";"562";"78";"256";"132";"27";"39";"190";"698";"45";"22";"36";"32";"12";"-";"-";"-";"-";"-"
"791007";"791007";"75";"9";"3";"1657";"1426";"10";"2";"1414";"343";"45";"139";"75";"22";"27";"172";"481";"31";"22";"24";"26";"7";"-";"-";"-";"-";"-"
"791008";"791008";"75";"9";"3";"22036";"18096";"170";"63";"17863";"4792";"1103";"3218";"1775";"408";"280";"1045";"3347";"867";"449";"227";"254";"98";"-";"-";"-";"-";"-"
"791009";"791009";"76";"9";"3";"5355";"4556";"27";"28";"4501";"1068";"207";"1076";"241";"64";"154";"345";"988";"134";"73";"72";"50";"29";"-";"-";"-";"-";"-"
"791010";"791010";"76";"9";"3";"2147";"1798";"9";"10";"1779";"413";"59";"456";"87";"31";"42";"194";"355";"42";"28";"34";"33";"5";"-";"-";"-";"-";"-"
"791011";"791011";"76";"9";"3";"1786";"1468";"8";"7";"1453";"317";"59";"161";"76";"29";"23";"162";"481";"55";"28";"31";"22";"9";"-";"-";"-";"-";"-"
"791012";"791012";"76";"9";"3";"3506";"2930";"15";"8";"2907";"747";"79";"324";"125";"52";"87";"315";"974";"57";"28";"62";"46";"11";"-";"-";"-";"-";"-"
"791013";"791013";"76";"9";"3";"9554";"8423";"63";"33";"8327";"2131";"578";"1645";"731";"178";"217";"411";"1870";"268";"126";"58";"79";"35";"-";"-";"-";"-";"-"
"791014";"791014";"76";"9";"3";"2647";"2274";"18";"11";"2245";"531";"82";"303";"166";"51";"72";"189";"657";"71";"59";"30";"28";"6";"-";"-";"-";"-";"-"
"791015";"791015";"76";"9";"3";"2371";"2036";"10";"1";"2025";"488";"55";"308";"129";"30";"114";"212";"492";"62";"27";"55";"39";"14";"-";"-";"-";"-";"-"
"791016";"791016";"76";"9";"3";"2803";"2419";"15";"1";"2403";"577";"77";"300";"155";"47";"43";"205";"818";"53";"47";"30";"27";"24";"-";"-";"-";"-";"-"
"791017";"791017";"76";"9";"3";"2384";"2043";"14";"5";"2024";"455";"88";"271";"138";"61";"75";"207";"562";"66";"31";"34";"29";"7";"-";"-";"-";"-";"-"
"810001";"810001";"86";"10";"3";"640";"516";"6";"0";"510";"166";"12";"17";"19";"7";"7";"78";"130";"27";"10";"14";"19";"4";"-";"-";"-";"-";"-"
"810002";"810002";"86";"10";"3";"1401";"1118";"3";"0";"1115";"445";"29";"27";"50";"7";"9";"148";"262";"49";"15";"26";"38";"10";"-";"-";"-";"-";"-"
"810003";"810003";"86";"10";"3";"3835";"3187";"23";"9";"3155";"1074";"184";"136";"155";"34";"63";"330";"911";"103";"45";"40";"52";"28";"-";"-";"-";"-";"-"
"810004";"810004";"86";"10";"3";"1004";"829";"11";"0";"818";"251";"25";"32";"30";"7";"12";"129";"246";"21";"16";"27";"14";"8";"-";"-";"-";"-";"-"
"810005";"810005";"86";"10";"3";"3426";"2949";"27";"9";"2913";"1047";"121";"108";"144";"57";"26";"288";"923";"64";"32";"41";"41";"21";"-";"-";"-";"-";"-"
"810006";"810006";"86";"10";"3";"1477";"1268";"13";"2";"1253";"388";"51";"39";"49";"18";"21";"148";"382";"47";"25";"32";"33";"20";"-";"-";"-";"-";"-"
"810010";"810010";"86";"10";"3";"9642";"8073";"59";"20";"7994";"3089";"306";"431";"400";"156";"119";"796";"2039";"243";"112";"127";"108";"68";"-";"-";"-";"-";"-"
"810034";"810034";"86";"10";"3";"491";"437";"3";"0";"434";"143";"8";"24";"17";"8";"12";"58";"127";"19";"3";"6";"7";"2";"-";"-";"-";"-";"-"
"810040";"810040";"86";"10";"3";"915";"779";"11";"1";"767";"235";"28";"35";"23";"13";"19";"105";"229";"20";"11";"22";"15";"12";"-";"-";"-";"-";"-"
"810050";"810050";"86";"10";"3";"1187";"996";"6";"0";"990";"341";"22";"62";"65";"35";"12";"81";"289";"22";"11";"23";"15";"12";"-";"-";"-";"-";"-"
"810056";"810056";"86";"10";"3";"500";"421";"1";"0";"420";"135";"13";"23";"10";"4";"8";"46";"128";"18";"6";"7";"18";"4";"-";"-";"-";"-";"-"
"810070";"810070";"86";"10";"3";"1813";"1457";"18";"2";"1437";"395";"40";"94";"60";"23";"24";"193";"419";"64";"18";"47";"51";"9";"-";"-";"-";"-";"-"
"810080";"810080";"86";"10";"3";"643";"567";"4";"2";"561";"201";"11";"19";"19";"9";"15";"64";"169";"20";"4";"19";"8";"3";"-";"-";"-";"-";"-"
"813001";"813001";"84";"10";"3";"6139";"4891";"35";"22";"4834";"1903";"138";"280";"150";"41";"48";"548";"1243";"153";"52";"136";"107";"35";"-";"-";"-";"-";"-"
"813002";"813002";"84";"10";"3";"129";"104";"3";"1";"100";"25";"3";"7";"4";"1";"1";"15";"32";"9";"1";"1";"1";"0";"-";"-";"-";"-";"-"
"813003";"813003";"84";"10";"3";"1464";"1233";"14";"4";"1215";"398";"25";"131";"44";"9";"15";"168";"305";"58";"8";"23";"20";"11";"-";"-";"-";"-";"-"
"813004";"813004";"84";"10";"3";"731";"622";"4";"3";"615";"223";"14";"18";"21";"3";"6";"99";"142";"25";"7";"40";"15";"2";"-";"-";"-";"-";"-"
"813005";"813005";"84";"10";"3";"1276";"1087";"5";"2";"1080";"425";"19";"39";"38";"10";"19";"161";"267";"24";"8";"38";"24";"8";"-";"-";"-";"-";"-"
"813006";"813006";"84";"10";"3";"1925";"1593";"6";"10";"1577";"480";"39";"82";"59";"17";"166";"229";"402";"23";"20";"26";"27";"7";"-";"-";"-";"-";"-"
"813007";"813007";"84";"10";"3";"4873";"4001";"20";"13";"3968";"1808";"92";"167";"172";"50";"30";"509";"775";"118";"35";"105";"76";"31";"-";"-";"-";"-";"-"
"813008";"813008";"84";"10";"3";"7717";"5881";"53";"55";"5773";"2395";"177";"227";"295";"68";"50";"670";"1163";"254";"81";"168";"171";"54";"-";"-";"-";"-";"-"
"813009";"813009";"84";"10";"3";"5548";"4593";"34";"13";"4546";"1870";"139";"227";"161";"67";"52";"468";"1073";"122";"66";"153";"106";"42";"-";"-";"-";"-";"-"
"813010";"813010";"84";"10";"3";"1430";"1187";"5";"4";"1178";"409";"36";"46";"44";"10";"25";"153";"358";"31";"20";"18";"23";"5";"-";"-";"-";"-";"-"
"813011";"813011";"84";"10";"3";"1501";"1330";"6";"0";"1324";"403";"42";"76";"48";"21";"19";"146";"435";"34";"17";"41";"29";"13";"-";"-";"-";"-";"-"
"813012";"813012";"84";"10";"3";"7244";"6122";"35";"63";"6024";"2288";"201";"288";"229";"81";"99";"629";"1721";"166";"76";"122";"83";"41";"-";"-";"-";"-";"-"
"813013";"813013";"84";"10";"3";"355";"298";"4";"6";"288";"78";"8";"10";"15";"5";"9";"28";"95";"19";"7";"6";"4";"4";"-";"-";"-";"-";"-"
"813014";"813014";"84";"10";"3";"832";"650";"7";"5";"638";"212";"24";"17";"19";"10";"8";"92";"194";"21";"9";"18";"12";"2";"-";"-";"-";"-";"-"
"813015";"813015";"84";"10";"3";"621";"514";"4";"5";"505";"177";"21";"14";"20";"8";"19";"56";"138";"16";"8";"13";"13";"2";"-";"-";"-";"-";"-"
"813016";"813016";"84";"10";"3";"367";"302";"1";"0";"301";"109";"11";"14";"8";"3";"9";"35";"75";"15";"0";"12";"9";"1";"-";"-";"-";"-";"-"
"813017";"813017";"84";"10";"3";"589";"476";"6";"1";"469";"165";"11";"8";"8";"9";"13";"79";"126";"11";"4";"23";"9";"3";"-";"-";"-";"-";"-"
"813018";"813018";"84";"10";"3";"429";"379";"3";"0";"376";"116";"10";"5";"12";"7";"1";"52";"120";"20";"0";"16";"14";"3";"-";"-";"-";"-";"-"
"813019";"813019";"84";"10";"3";"623";"500";"0";"0";"500";"155";"10";"11";"13";"7";"8";"89";"137";"23";"8";"16";"18";"5";"-";"-";"-";"-";"-"
"813020";"813020";"84";"10";"3";"522";"417";"1";"1";"415";"146";"6";"15";"18";"4";"5";"60";"119";"13";"2";"13";"9";"5";"-";"-";"-";"-";"-"
"813021";"813021";"84";"10";"3";"1407";"1134";"7";"0";"1127";"332";"27";"35";"37";"18";"49";"179";"388";"16";"11";"15";"15";"5";"-";"-";"-";"-";"-"
"813022";"813022";"84";"10";"3";"495";"427";"1";"2";"424";"151";"12";"17";"10";"5";"10";"48";"131";"10";"2";"14";"9";"5";"-";"-";"-";"-";"-"
"820001";"820001";"88";"10";"3";"2971";"2342";"17";"5";"2320";"687";"68";"125";"99";"23";"47";"295";"754";"44";"18";"71";"56";"33";"-";"-";"-";"-";"-"
"820002";"820002";"88";"10";"3";"3514";"2826";"18";"6";"2802";"772";"68";"163";"145";"36";"73";"390";"948";"55";"19";"66";"58";"9";"-";"-";"-";"-";"-"
"820003";"820003";"88";"10";"3";"608";"507";"5";"3";"499";"119";"22";"34";"36";"5";"12";"64";"150";"24";"1";"19";"9";"4";"-";"-";"-";"-";"-"
"820004";"820004";"88";"10";"3";"7003";"5829";"35";"2";"5792";"1698";"239";"520";"326";"85";"64";"637";"1828";"106";"46";"117";"86";"40";"-";"-";"-";"-";"-"
"820005";"820005";"88";"10";"3";"1308";"1049";"13";"2";"1034";"292";"40";"67";"52";"9";"20";"121";"325";"46";"18";"20";"19";"5";"-";"-";"-";"-";"-"
"820006";"820006";"88";"10";"3";"839";"695";"3";"1";"691";"185";"26";"35";"39";"8";"9";"73";"237";"13";"9";"25";"26";"6";"-";"-";"-";"-";"-"
"820007";"820007";"88";"10";"3";"1381";"1117";"10";"3";"1104";"317";"34";"62";"73";"8";"18";"148";"339";"32";"11";"33";"21";"8";"-";"-";"-";"-";"-"
"820008";"820008";"88";"10";"3";"1313";"1036";"11";"2";"1023";"270";"29";"67";"61";"10";"12";"126";"356";"18";"10";"22";"32";"10";"-";"-";"-";"-";"-"
"820009";"820009";"88";"10";"3";"820";"665";"7";"0";"658";"158";"18";"43";"52";"2";"15";"83";"210";"27";"6";"22";"16";"6";"-";"-";"-";"-";"-"
"820010";"820010";"88";"10";"3";"3889";"3124";"13";"11";"3100";"955";"78";"95";"402";"28";"28";"297";"1011";"62";"34";"47";"49";"14";"-";"-";"-";"-";"-"
"820011";"820011";"88";"10";"3";"1344";"1052";"12";"5";"1035";"236";"41";"23";"189";"5";"9";"113";"277";"60";"20";"35";"19";"8";"-";"-";"-";"-";"-"
"820012";"820012";"88";"10";"3";"1009";"797";"5";"1";"791";"178";"20";"25";"77";"7";"15";"90";"308";"22";"9";"24";"12";"4";"-";"-";"-";"-";"-"
"820013";"820013";"88";"10";"3";"753";"607";"1";"0";"606";"130";"18";"17";"48";"5";"7";"65";"249";"16";"6";"17";"20";"8";"-";"-";"-";"-";"-"
"820014";"820014";"88";"10";"3";"651";"543";"6";"4";"533";"147";"24";"24";"29";"12";"7";"76";"164";"20";"7";"14";"8";"1";"-";"-";"-";"-";"-"
"825015";"825015";"84";"10";"3";"1494";"1229";"7";"1";"1221";"353";"36";"77";"45";"10";"25";"228";"316";"70";"15";"19";"18";"9";"-";"-";"-";"-";"-"
"840001";"840001";"88";"10";"3";"6705";"5991";"36";"8";"5947";"1824";"377";"337";"276";"155";"68";"497";"2008";"135";"75";"106";"50";"39";"-";"-";"-";"-";"-"
"840002";"840002";"88";"10";"3";"3157";"2849";"16";"2";"2831";"806";"338";"145";"279";"42";"28";"137";"614";"215";"145";"40";"25";"17";"-";"-";"-";"-";"-"
"840003";"840003";"88";"10";"3";"1755";"1464";"16";"7";"1441";"606";"42";"52";"63";"17";"15";"153";"377";"42";"16";"26";"23";"9";"-";"-";"-";"-";"-"
"840004";"840004";"88";"10";"3";"2021";"1731";"8";"3";"1720";"528";"67";"93";"70";"21";"35";"189";"555";"46";"22";"39";"39";"16";"-";"-";"-";"-";"-"
"840005";"840005";"88";"10";"3";"2110";"1748";"17";"1";"1730";"479";"62";"94";"56";"26";"44";"195";"620";"41";"24";"30";"40";"19";"-";"-";"-";"-";"-"
"840006";"840006";"88";"10";"3";"993";"799";"12";"0";"787";"232";"39";"33";"28";"13";"15";"82";"266";"23";"15";"13";"18";"10";"-";"-";"-";"-";"-"
"840007";"840007";"88";"10";"3";"1410";"1246";"7";"5";"1234";"322";"75";"50";"78";"28";"28";"96";"433";"46";"27";"26";"13";"12";"-";"-";"-";"-";"-"
"840008";"840008";"88";"10";"3";"1225";"1003";"3";"6";"994";"414";"42";"29";"35";"26";"8";"99";"250";"36";"16";"14";"16";"9";"-";"-";"-";"-";"-"
"840009";"840009";"88";"10";"3";"676";"578";"9";"2";"567";"139";"22";"29";"21";"8";"6";"109";"167";"33";"11";"12";"5";"5";"-";"-";"-";"-";"-"
"840010";"840010";"88";"10";"3";"1140";"958";"4";"3";"951";"387";"29";"22";"38";"19";"10";"107";"232";"42";"20";"23";"14";"8";"-";"-";"-";"-";"-"
"840011";"840011";"88";"10";"3";"500";"422";"5";"0";"417";"105";"27";"15";"16";"6";"4";"46";"152";"13";"13";"10";"3";"7";"-";"-";"-";"-";"-"
"846002";"846002";"89";"10";"3";"1764";"1415";"14";"1";"1400";"574";"43";"60";"69";"17";"20";"184";"295";"60";"16";"23";"24";"15";"-";"-";"-";"-";"-"
"846003";"846003";"89";"10";"3";"3175";"2646";"27";"2";"2617";"715";"128";"359";"148";"47";"91";"272";"613";"85";"45";"55";"41";"18";"-";"-";"-";"-";"-"
"846004";"846004";"89";"10";"3";"2850";"2360";"18";"2";"2340";"909";"118";"93";"107";"48";"26";"225";"594";"94";"35";"37";"38";"16";"-";"-";"-";"-";"-"
"846008";"846008";"89";"10";"3";"1656";"1388";"10";"1";"1377";"407";"69";"58";"47";"24";"19";"155";"472";"47";"24";"21";"16";"18";"-";"-";"-";"-";"-"
"846009";"846009";"89";"10";"3";"1731";"1405";"15";"2";"1388";"399";"39";"43";"57";"33";"11";"206";"444";"54";"22";"38";"31";"11";"-";"-";"-";"-";"-"
"846011";"846011";"89";"10";"3";"5279";"4312";"32";"9";"4271";"1594";"228";"181";"161";"60";"34";"462";"1245";"114";"42";"56";"61";"33";"-";"-";"-";"-";"-"
"846014";"846014";"89";"10";"3";"841";"672";"5";"1";"666";"273";"21";"23";"26";"28";"4";"75";"149";"36";"6";"11";"11";"3";"-";"-";"-";"-";"-"
"846018";"846018";"89";"10";"3";"1994";"1630";"18";"6";"1606";"612";"57";"64";"47";"35";"8";"184";"492";"42";"10";"24";"20";"11";"-";"-";"-";"-";"-"
"846020";"846020";"89";"10";"3";"2631";"2290";"16";"2";"2272";"672";"111";"92";"107";"52";"37";"254";"753";"59";"27";"53";"33";"22";"-";"-";"-";"-";"-"
"846022";"846022";"89";"10";"3";"1634";"1370";"11";"3";"1356";"362";"63";"74";"68";"34";"17";"194";"384";"57";"27";"27";"36";"13";"-";"-";"-";"-";"-"
"846027";"846027";"89";"10";"3";"8190";"6678";"41";"18";"6619";"2278";"393";"337";"333";"116";"102";"576";"1761";"320";"122";"138";"96";"47";"-";"-";"-";"-";"-"
"849001";"849001";"86";"10";"3";"4703";"4055";"15";"4";"4036";"1300";"159";"208";"182";"85";"48";"330";"1412";"80";"69";"94";"44";"25";"-";"-";"-";"-";"-"
"849002";"849002";"86";"10";"3";"1462";"1279";"15";"2";"1262";"507";"48";"38";"49";"17";"16";"146";"333";"32";"13";"35";"21";"7";"-";"-";"-";"-";"-"
"849003";"849003";"86";"10";"3";"1205";"1077";"8";"0";"1069";"403";"41";"49";"54";"33";"15";"120";"263";"22";"16";"30";"13";"10";"-";"-";"-";"-";"-"
"849004";"849004";"86";"10";"3";"963";"826";"7";"1";"818";"306";"35";"33";"29";"17";"18";"72";"245";"16";"10";"14";"10";"13";"-";"-";"-";"-";"-"
"849005";"849005";"86";"10";"3";"916";"819";"6";"0";"813";"270";"38";"46";"32";"17";"12";"67";"266";"26";"11";"12";"3";"13";"-";"-";"-";"-";"-"
"849006";"849006";"86";"10";"3";"516";"424";"5";"2";"417";"106";"9";"16";"30";"4";"11";"61";"123";"13";"10";"18";"10";"6";"-";"-";"-";"-";"-"
"849007";"849007";"86";"10";"3";"429";"356";"0";"3";"353";"129";"10";"12";"15";"10";"7";"57";"94";"3";"3";"9";"3";"1";"-";"-";"-";"-";"-"
"849008";"849008";"86";"10";"3";"2268";"1787";"12";"6";"1769";"637";"63";"97";"54";"20";"27";"189";"536";"52";"16";"40";"29";"9";"-";"-";"-";"-";"-"
"849009";"849009";"86";"10";"3";"1049";"876";"8";"4";"864";"290";"27";"35";"33";"19";"8";"98";"273";"18";"15";"27";"8";"13";"-";"-";"-";"-";"-"
"849010";"849010";"86";"10";"3";"501";"396";"4";"5";"387";"142";"9";"14";"8";"10";"4";"55";"117";"4";"9";"7";"5";"3";"-";"-";"-";"-";"-"
"849011";"849011";"86";"10";"3";"881";"726";"6";"1";"719";"214";"27";"52";"39";"15";"13";"95";"173";"42";"20";"14";"6";"9";"-";"-";"-";"-";"-"
"849012";"849012";"86";"10";"3";"1200";"988";"8";"1";"979";"352";"28";"23";"36";"12";"29";"122";"266";"30";"16";"32";"19";"14";"-";"-";"-";"-";"-"
"849013";"849013";"86";"10";"3";"3320";"2647";"21";"5";"2621";"969";"103";"94";"114";"30";"54";"310";"732";"65";"31";"59";"38";"22";"-";"-";"-";"-";"-"
"849014";"849014";"86";"10";"3";"1008";"778";"7";"1";"770";"243";"25";"25";"32";"10";"4";"128";"230";"32";"12";"19";"8";"2";"-";"-";"-";"-";"-"
"849015";"849015";"86";"10";"3";"784";"637";"3";"1";"633";"218";"12";"20";"33";"8";"16";"78";"194";"17";"8";"13";"9";"7";"-";"-";"-";"-";"-"
"849016";"849016";"86";"10";"3";"912";"735";"1";"1";"733";"219";"22";"21";"31";"15";"16";"83";"261";"19";"16";"19";"7";"4";"-";"-";"-";"-";"-"
"849018";"849018";"86";"10";"3";"2456";"2068";"13";"4";"2051";"786";"55";"67";"72";"23";"42";"210";"569";"62";"34";"82";"34";"15";"-";"-";"-";"-";"-"
"849019";"849019";"86";"10";"3";"2200";"1678";"10";"5";"1663";"731";"29";"33";"61";"24";"10";"242";"277";"59";"17";"102";"69";"9";"-";"-";"-";"-";"-"
"849020";"849020";"86";"10";"3";"1382";"1230";"4";"0";"1226";"339";"48";"103";"54";"18";"19";"134";"392";"38";"14";"37";"22";"8";"-";"-";"-";"-";"-"
"849021";"849021";"86";"10";"3";"972";"821";"10";"7";"804";"230";"27";"34";"39";"21";"22";"92";"245";"23";"17";"23";"22";"9";"-";"-";"-";"-";"-"
"851003";"851003";"92";"10";"3";"10088";"8033";"64";"39";"7930";"2861";"544";"312";"590";"211";"62";"636";"1542";"547";"255";"130";"169";"71";"-";"-";"-";"-";"-"
"851005";"851005";"92";"10";"3";"8236";"6406";"56";"5";"6345";"2591";"367";"196";"374";"132";"60";"641";"1101";"421";"140";"126";"143";"53";"-";"-";"-";"-";"-"
"851007";"851007";"92";"10";"3";"2192";"1912";"18";"4";"1890";"720";"75";"75";"69";"32";"60";"187";"521";"65";"32";"28";"18";"8";"-";"-";"-";"-";"-"
"851010";"851010";"92";"10";"3";"5178";"4434";"22";"4";"4408";"1482";"184";"179";"217";"79";"85";"428";"1325";"167";"58";"79";"86";"39";"-";"-";"-";"-";"-"
"851011";"851011";"92";"10";"3";"5502";"4704";"32";"6";"4666";"1627";"218";"198";"306";"67";"53";"396";"1299";"216";"83";"95";"83";"25";"-";"-";"-";"-";"-"
"851014";"851014";"91";"10";"3";"3787";"3016";"23";"3";"2990";"1091";"200";"107";"241";"101";"26";"177";"487";"299";"108";"47";"65";"41";"-";"-";"-";"-";"-"
"851015";"851015";"91";"10";"3";"6465";"5201";"87";"17";"5097";"1287";"542";"196";"444";"280";"40";"164";"1078";"538";"313";"64";"70";"81";"-";"-";"-";"-";"-"
"851016";"851016";"92";"10";"3";"11591";"9260";"109";"13";"9138";"2032";"1115";"515";"722";"561";"104";"276";"2074";"784";"548";"137";"146";"124";"-";"-";"-";"-";"-"
"851017";"851017";"91";"10";"3";"6295";"5320";"37";"7";"5276";"1857";"412";"254";"408";"129";"87";"316";"1064";"386";"159";"81";"78";"45";"-";"-";"-";"-";"-"
"851018";"851018";"91";"10";"3";"3965";"3315";"30";"5";"3280";"1227";"184";"156";"196";"77";"50";"262";"770";"136";"58";"65";"60";"39";"-";"-";"-";"-";"-"
"851019";"851019";"91";"10";"3";"9777";"8756";"38";"6";"8712";"2114";"811";"716";"607";"221";"111";"407";"2842";"420";"180";"139";"83";"61";"-";"-";"-";"-";"-"
"851022";"851022";"91";"10";"3";"4040";"3594";"19";"9";"3566";"1099";"191";"171";"176";"83";"44";"292";"1160";"122";"68";"85";"51";"24";"-";"-";"-";"-";"-"
"851024";"851024";"91";"10";"3";"5409";"4653";"39";"7";"4607";"1620";"267";"248";"275";"82";"44";"397";"1208";"160";"101";"98";"65";"42";"-";"-";"-";"-";"-"
"851027";"851027";"90";"10";"3";"10549";"8600";"99";"23";"8478";"2322";"934";"334";"659";"460";"95";"397";"1826";"617";"447";"125";"135";"127";"-";"-";"-";"-";"-"
"851029";"851029";"90";"10";"3";"9768";"7849";"91";"17";"7741";"2683";"697";"304";"580";"232";"136";"463";"1443";"569";"289";"121";"140";"84";"-";"-";"-";"-";"-"
"851030";"851030";"90";"10";"3";"5773";"4766";"49";"11";"4706";"1543";"486";"168";"378";"155";"85";"286";"846";"346";"200";"83";"84";"46";"-";"-";"-";"-";"-"
"851031";"851031";"90";"10";"3";"6012";"5046";"40";"12";"4994";"1865";"358";"182";"434";"87";"87";"324";"879";"386";"160";"76";"104";"52";"-";"-";"-";"-";"-"
"851032";"851032";"90";"10";"3";"3111";"2658";"14";"2";"2642";"1014";"188";"104";"166";"50";"78";"240";"418";"203";"76";"40";"46";"19";"-";"-";"-";"-";"-"
"851033";"851033";"90";"10";"3";"3457";"3117";"17";"3";"3097";"1156";"169";"162";"176";"64";"24";"253";"821";"94";"44";"67";"42";"25";"-";"-";"-";"-";"-"
"851034";"851034";"90";"10";"3";"6294";"5615";"26";"16";"5573";"1902";"384";"267";"339";"100";"114";"401";"1543";"209";"123";"85";"69";"37";"-";"-";"-";"-";"-"
"851035";"851035";"90";"10";"3";"4357";"3890";"22";"4";"3864";"1216";"295";"180";"311";"66";"65";"259";"988";"241";"92";"46";"73";"32";"-";"-";"-";"-";"-"
"851038";"851038";"91";"10";"3";"2415";"2108";"29";"2";"2077";"778";"86";"89";"98";"34";"19";"231";"569";"49";"35";"44";"30";"15";"-";"-";"-";"-";"-"
"851040";"851040";"90";"10";"3";"5684";"4296";"50";"9";"4237";"1733";"315";"139";"298";"73";"63";"300";"550";"403";"131";"84";"100";"48";"-";"-";"-";"-";"-"
