Gruppe,ValgstedId,KredsNr,StorKredsNr,LandsdelsNr,total_population,Danmark,Nordiske lande,Tyrkiet,Tidligere Jugoslavien,Gamle EU-lande,Nye EU-lande,Øvrige Europa,Afrika,Nordamerika,Syd- og Mellemamerika,Asien og Oceanien,Uoplyst,households_share_income_under100k,households_share_income_100-149.9k,households_share_income_150-199.9k,households_share_income_200-299.9k,households_share_income_300-399.9k,households_share_income_400-499.9k,households_share_income_500-749.9k,households_share_income_750-k,total_households,share_households_1car,share_households_2pluscar,share_households_nocar
540006,540006,49,7,2,3359.0,3211.0,17.0,2.0,1.0,55.0,26.0,5.0,2.0,1.0,2.0,16.0,21.0,0.0047457627118644066,0.006779661016949152,0.05491525423728814,0.17220338983050848,0.12542372881355932,0.09830508474576272,0.2088135593220339,0.3288135593220339,1475.0,0.18847457627118644,0.6698305084745763,0.14508474576271185
540007,540007,49,7,2,2523.0,2310.0,13.0,0.0,1.0,89.0,30.0,20.0,4.0,1.0,4.0,19.0,32.0,0.016918967052537846,0.008904719501335707,0.060552092609082814,0.1709706144256456,0.1745325022261799,0.09884238646482636,0.2475512021371327,0.22172751558325912,1123.0,0.22796081923419412,0.659839715048976,0.12377560106856635
540008,540008,49,7,2,570.0,456.0,4.0,0.0,1.0,71.0,20.0,1.0,0.0,1.0,0.0,2.0,14.0,0.05511811023622047,0.007874015748031496,0.03543307086614173,0.18110236220472442,0.18110236220472442,0.0984251968503937,0.20866141732283464,0.23228346456692914,254.0,0.1889763779527559,0.6929133858267716,0.12598425196850394
540009,540009,49,7,2,9558.0,7804.0,78.0,29.0,258.0,167.0,203.0,52.0,78.0,5.0,21.0,666.0,197.0,0.029536809129559187,0.02282389796375028,0.054374580443052135,0.2324904900425151,0.17811590959946297,0.11210561646900873,0.17386439919445065,0.19668829715820094,4469.0,0.21391810248377713,0.5240545983441486,0.27142537480420675
540010,540010,49,7,2,8284.0,6806.0,132.0,28.0,157.0,172.0,174.0,23.0,46.0,11.0,18.0,553.0,164.0,0.05152446230205625,0.03592531316473647,0.058614984637201606,0.28007563223824156,0.1767903568896242,0.09997636492554951,0.14370125265894587,0.15339163318364452,4231.0,0.19853462538406996,0.4445757504136138,0.3779248404632475
540011,540011,49,7,2,7692.0,6606.0,76.0,12.0,60.0,253.0,161.0,13.0,16.0,10.0,27.0,341.0,117.0,0.03741965105601469,0.0371900826446281,0.05968778696051423,0.27823691460055094,0.17102846648301193,0.11202938475665748,0.14095500459136823,0.16345270890725436,4356.0,0.24311294765840222,0.35720844811753905,0.4189623507805326
540012,540012,49,7,2,6094.0,5755.0,34.0,5.0,7.0,97.0,57.0,5.0,4.0,15.0,12.0,63.0,40.0,0.0051986632008912,0.005941329372447085,0.03824730783512811,0.1663572224285184,0.13553657630894914,0.09877460081693279,0.20014853323431117,0.34979576680282215,2693.0,0.17898254734496843,0.655774229483847,0.1726698848867434
540013,540013,49,7,2,3346.0,3129.0,11.0,2.0,8.0,51.0,48.0,24.0,2.0,0.0,13.0,25.0,33.0,0.0036469730123997084,0.005105762217359592,0.043034281546316555,0.1560904449307075,0.14806710430342815,0.0962800875273523,0.24288840262582057,0.30488694383661563,1371.0,0.16776075857038658,0.7206418672501823,0.11670313639679067
540014,540014,49,7,2,1841.0,1706.0,7.0,0.0,0.0,19.0,60.0,8.0,1.0,2.0,8.0,6.0,24.0,0.006613756613756613,0.009259259259259259,0.03571428571428571,0.12962962962962962,0.15873015873015872,0.11507936507936507,0.2698412698412698,0.2751322751322751,756.0,0.17724867724867724,0.7129629629629629,0.1164021164021164
540015,540015,49,7,2,4652.0,4412.0,20.0,0.0,3.0,96.0,34.0,8.0,2.0,5.0,7.0,29.0,36.0,0.00984251968503937,0.0073818897637795275,0.050688976377952756,0.16929133858267717,0.1530511811023622,0.10285433070866142,0.23080708661417323,0.27608267716535434,2032.0,0.17568897637795275,0.6702755905511811,0.15649606299212598
540016,540016,49,7,2,8110.0,7286.0,28.0,4.0,24.0,315.0,168.0,16.0,6.0,6.0,20.0,108.0,129.0,0.011935651271406332,0.012454592631032694,0.05474831344058122,0.21951219512195122,0.16165023352361182,0.11235080435910742,0.200570835495589,0.22677737415672028,3854.0,0.22314478463933576,0.5799169693824597,0.20394395433316034
540017,540017,49,7,2,973.0,873.0,6.0,0.0,1.0,52.0,23.0,6.0,1.0,0.0,1.0,0.0,10.0,0.012755102040816327,0.015306122448979591,0.03826530612244898,0.16071428571428573,0.14030612244897958,0.07908163265306123,0.29846938775510207,0.25510204081632654,392.0,0.1913265306122449,0.7270408163265306,0.09183673469387756
550001,550001,51,7,2,1898.0,1699.0,3.0,0.0,0.0,43.0,50.0,37.0,0.0,0.0,4.0,35.0,27.0,0.014035087719298246,0.010526315789473684,0.07485380116959064,0.1976608187134503,0.15087719298245614,0.1286549707602339,0.21871345029239767,0.2046783625730994,855.0,0.2046783625730994,0.6339181286549708,0.17192982456140352
550002,550002,51,7,2,732.0,593.0,2.0,1.0,0.0,55.0,53.0,11.0,0.0,0.0,2.0,1.0,14.0,0.03303303303303303,0.012012012012012012,0.09009009009009009,0.17417417417417416,0.16816816816816818,0.0990990990990991,0.22822822822822822,0.19519519519519518,333.0,0.25825825825825827,0.6366366366366366,0.11411411411411411
550003,550003,51,7,2,571.0,535.0,1.0,0.0,0.0,15.0,7.0,4.0,0.0,0.0,0.0,3.0,6.0,0.02100840336134454,0.012605042016806723,0.07563025210084033,0.10504201680672269,0.1722689075630252,0.13025210084033614,0.2647058823529412,0.2184873949579832,238.0,0.18907563025210083,0.7226890756302521,0.08823529411764706
550004,550004,51,7,2,1722.0,1568.0,6.0,0.0,2.0,67.0,20.0,9.0,2.0,6.0,3.0,17.0,22.0,0.021151586368977675,0.0199764982373678,0.07050528789659224,0.27497062279670975,0.17391304347826086,0.09048178613396005,0.19388954171562867,0.15511163337250294,851.0,0.2526439482961222,0.5381903642773208,0.21621621621621623
550007,550007,51,7,2,571.0,470.0,3.0,0.0,0.0,40.0,36.0,5.0,0.0,1.0,0.0,3.0,13.0,0.046511627906976744,0.027131782945736434,0.09689922480620156,0.1821705426356589,0.1511627906976744,0.10852713178294573,0.18604651162790697,0.20155038759689922,258.0,0.2441860465116279,0.6395348837209303,0.12403100775193798
550008,550008,51,7,2,1128.0,1048.0,3.0,0.0,6.0,50.0,6.0,0.0,0.0,0.0,0.0,4.0,11.0,0.01642710472279261,0.012320328542094456,0.06365503080082136,0.162217659137577,0.13552361396303902,0.12114989733059549,0.24435318275154005,0.24435318275154005,487.0,0.21971252566735114,0.6878850102669405,0.10061601642710473
550012,550012,51,7,2,3252.0,2990.0,11.0,0.0,26.0,73.0,23.0,10.0,13.0,0.0,0.0,61.0,45.0,0.013390139987827145,0.01399878271454656,0.07547169811320754,0.2647595861229458,0.17285453438831405,0.09920876445526476,0.19476567255021301,0.16555082166768106,1643.0,0.24223980523432745,0.5331710286062081,0.22763237979306147
550014,550014,51,7,2,1430.0,1316.0,1.0,0.0,0.0,43.0,25.0,17.0,0.0,0.0,3.0,2.0,23.0,0.00528169014084507,0.00528169014084507,0.040492957746478875,0.17781690140845072,0.13908450704225353,0.1073943661971831,0.26936619718309857,0.25528169014084506,568.0,0.1619718309859155,0.6848591549295775,0.15669014084507044
550015,550015,51,7,2,787.0,719.0,6.0,0.0,6.0,16.0,12.0,8.0,1.0,0.0,5.0,0.0,14.0,0.008426966292134831,0.008426966292134831,0.07584269662921349,0.2303370786516854,0.14325842696629212,0.12640449438202248,0.2247191011235955,0.18258426966292135,356.0,0.18820224719101122,0.601123595505618,0.21348314606741572
550016,550016,51,7,2,996.0,848.0,0.0,0.0,0.0,49.0,50.0,28.0,0.0,1.0,1.0,1.0,18.0,0.010610079575596816,0.005305039787798408,0.03713527851458886,0.14058355437665782,0.16976127320954906,0.1220159151193634,0.2917771883289125,0.22281167108753316,377.0,0.1909814323607427,0.7453580901856764,0.06896551724137931
550017,550017,51,7,2,2139.0,1860.0,8.0,1.0,12.0,65.0,81.0,66.0,2.0,2.0,0.0,20.0,22.0,0.013903743315508022,0.012834224598930482,0.05454545454545454,0.20320855614973263,0.15080213903743314,0.10588235294117647,0.24385026737967913,0.21497326203208555,935.0,0.2106951871657754,0.6438502673796791,0.15614973262032086
550018,550018,51,7,2,784.0,661.0,2.0,0.0,0.0,23.0,74.0,5.0,6.0,0.0,2.0,1.0,10.0,0.008746355685131196,0.01749271137026239,0.037900874635568516,0.18658892128279883,0.17201166180758018,0.13411078717201166,0.19533527696793002,0.2478134110787172,343.0,0.23615160349854228,0.673469387755102,0.10204081632653061
550019,550019,51,7,2,578.0,495.0,1.0,1.0,0.0,21.0,28.0,17.0,0.0,0.0,0.0,6.0,9.0,0.01282051282051282,0.0,0.05128205128205128,0.13675213675213677,0.18376068376068377,0.11965811965811966,0.2692307692307692,0.2264957264957265,234.0,0.23076923076923078,0.6794871794871795,0.09401709401709402
550021,550021,51,7,2,724.0,612.0,2.0,0.0,0.0,44.0,32.0,14.0,0.0,0.0,0.0,3.0,17.0,0.019672131147540985,0.009836065573770493,0.06557377049180328,0.15081967213114755,0.23278688524590163,0.06885245901639345,0.2721311475409836,0.18032786885245902,305.0,0.22950819672131148,0.6295081967213115,0.1540983606557377
550023,550023,51,7,2,4069.0,3732.0,11.0,0.0,10.0,60.0,100.0,36.0,5.0,2.0,2.0,75.0,36.0,0.009554140127388535,0.01751592356687898,0.06369426751592357,0.22876857749469215,0.16348195329087048,0.10828025477707007,0.19745222929936307,0.21125265392781317,1884.0,0.21284501061571126,0.5950106157112527,0.19798301486199577
550024,550024,51,7,2,1061.0,950.0,2.0,0.0,2.0,82.0,6.0,7.0,1.0,0.0,0.0,2.0,9.0,0.01935483870967742,0.01935483870967742,0.053763440860215055,0.12903225806451613,0.17419354838709677,0.14838709677419354,0.25591397849462366,0.2,465.0,0.221505376344086,0.6602150537634408,0.11827956989247312
550025,550025,51,7,2,8319.0,7266.0,37.0,0.0,166.0,181.0,99.0,12.0,130.0,9.0,9.0,245.0,165.0,0.02014995313964386,0.028819119025304592,0.05693533270852859,0.2727272727272727,0.16541705716963448,0.1105904404873477,0.17361761949390817,0.1717432052483599,4268.0,0.23078725398313027,0.47164948453608246,0.3085754451733833
550027,550027,51,7,2,1108.0,1014.0,2.0,0.0,5.0,41.0,14.0,10.0,4.0,0.0,2.0,8.0,8.0,0.017467248908296942,0.004366812227074236,0.03711790393013101,0.13100436681222707,0.1462882096069869,0.11353711790393013,0.2576419213973799,0.2925764192139738,458.0,0.22270742358078602,0.7030567685589519,0.08296943231441048
550029,550029,51,7,2,1026.0,900.0,3.0,0.0,8.0,62.0,24.0,10.0,0.0,1.0,0.0,7.0,11.0,0.01583710407239819,0.01809954751131222,0.09502262443438914,0.16289592760180996,0.15610859728506787,0.1334841628959276,0.22171945701357465,0.19683257918552036,442.0,0.21945701357466063,0.6493212669683258,0.1425339366515837
550051,550051,51,7,2,581.0,466.0,4.0,0.0,2.0,68.0,14.0,1.0,0.0,1.0,2.0,1.0,22.0,0.02054794520547945,0.00684931506849315,0.04794520547945205,0.24315068493150685,0.16095890410958905,0.1267123287671233,0.24315068493150685,0.1506849315068493,292.0,0.2979452054794521,0.5856164383561644,0.13356164383561644
550061,550061,51,7,2,3749.0,3469.0,5.0,0.0,5.0,66.0,51.0,36.0,3.0,2.0,3.0,63.0,46.0,0.013186813186813187,0.014285714285714285,0.08131868131868132,0.2631868131868132,0.1631868131868132,0.1076923076923077,0.18406593406593408,0.17307692307692307,1820.0,0.23461538461538461,0.5357142857142857,0.23296703296703297
550071,550071,51,7,2,662.0,566.0,1.0,0.0,0.0,17.0,28.0,30.0,0.0,1.0,0.0,7.0,12.0,0.011627906976744186,0.01937984496124031,0.046511627906976744,0.10077519379844961,0.1744186046511628,0.12403100775193798,0.26356589147286824,0.2596899224806202,258.0,0.1744186046511628,0.7364341085271318,0.11627906976744186
561002,561002,52,7,2,12771.0,11494.0,132.0,14.0,52.0,250.0,277.0,22.0,59.0,32.0,33.0,301.0,105.0,0.039938556067588324,0.046979006656426014,0.08474142345110088,0.23591909882232462,0.17985151049667178,0.12621607782898106,0.14580133128520226,0.14055299539170507,7812.0,0.24206349206349206,0.30350742447516643,0.471326164874552
561003,561003,52,7,2,2704.0,2411.0,16.0,1.0,7.0,27.0,76.0,1.0,21.0,1.0,7.0,63.0,73.0,0.041088284286507494,0.06885063853414769,0.08162132148806218,0.38589672404219877,0.17656857301499168,0.08939478067740145,0.09938922820655191,0.05719044975013881,1801.0,0.2232093281510272,0.23153803442531926,0.5558023320377568
561004,561004,52,7,2,4460.0,4083.0,26.0,10.0,17.0,34.0,100.0,14.0,18.0,2.0,10.0,83.0,63.0,0.019493985897967647,0.031107424305267525,0.053504769805060144,0.2525922853587723,0.1932807963500622,0.12318540024885939,0.1547075902115305,0.1721277478224803,2411.0,0.24471173786810452,0.4209871422646205,0.33844877644131066
561005,561005,52,7,2,7094.0,5678.0,18.0,192.0,191.0,106.0,140.0,13.0,137.0,1.0,17.0,399.0,202.0,0.03958090803259604,0.039871944121071014,0.0570430733410943,0.27502910360884747,0.1629802095459837,0.12077997671711292,0.1769499417927823,0.12776484284051223,3436.0,0.19033760186263096,0.45023282887078,0.37165308498253785
561006,561006,52,7,2,6591.0,5879.0,31.0,8.0,58.0,93.0,211.0,3.0,36.0,8.0,9.0,191.0,64.0,0.0608878224355129,0.03779244151169766,0.05578884223155369,0.23335332933413316,0.15176964607078583,0.08878224355128975,0.15806838632273545,0.21355728854229153,3334.0,0.1865626874625075,0.4589082183563287,0.376124775044991
561007,561007,52,7,2,5398.0,4435.0,13.0,67.0,47.0,42.0,158.0,4.0,110.0,1.0,11.0,379.0,131.0,0.019421323820848196,0.03408640507332541,0.06420927467300833,0.26516052318668254,0.16884661117717004,0.10463733650416171,0.18113357114546175,0.16250495441934204,2523.0,0.15299246928260007,0.49068569163694015,0.35988902100673803
561008,561008,53,7,2,2246.0,2123.0,4.0,1.0,4.0,33.0,40.0,7.0,2.0,3.0,5.0,12.0,12.0,0.0068415051311288486,0.0034207525655644243,0.039908779931584946,0.09920182440136831,0.12998859749144812,0.09007981755986318,0.22805017103762829,0.40250855188141393,877.0,0.16875712656784492,0.7651083238312428,0.06841505131128849
561011,561011,52,7,2,4268.0,3962.0,11.0,5.0,22.0,29.0,74.0,10.0,7.0,4.0,8.0,96.0,40.0,0.014084507042253521,0.03169014084507042,0.05835010060362173,0.19969818913480886,0.14688128772635814,0.09909456740442656,0.1710261569416499,0.2791750503018109,1988.0,0.18963782696177062,0.5573440643863179,0.25855130784708247
561012,561012,53,7,2,3483.0,3326.0,10.0,2.0,4.0,24.0,54.0,19.0,5.0,1.0,4.0,7.0,27.0,0.01764705882352941,0.004411764705882353,0.03161764705882353,0.11544117647058824,0.11323529411764706,0.09264705882352942,0.22058823529411764,0.40441176470588236,1360.0,0.12352941176470589,0.763235294117647,0.11544117647058824
561015,561015,52,7,2,7223.0,6903.0,23.0,9.0,12.0,64.0,51.0,5.0,6.0,5.0,12.0,64.0,69.0,0.004089336269267065,0.006605850896508336,0.046240956275558354,0.17709971689210444,0.14092481912551116,0.10506448568732306,0.2010066058508965,0.31896822900283106,3179.0,0.154451085246933,0.655552060396351,0.1912551116703366
561016,561016,53,7,2,7744.0,7359.0,37.0,2.0,2.0,130.0,62.0,14.0,10.0,8.0,15.0,36.0,69.0,0.009824352485858886,0.008633521881512354,0.03245013396844299,0.14706757963679667,0.13426615064007144,0.09258707948794284,0.17654063709437331,0.3986305448050015,3359.0,0.18398332837153916,0.693361119380768,0.12682345936290562
561017,561017,53,7,2,1605.0,1501.0,7.0,1.0,0.0,22.0,32.0,1.0,4.0,7.0,3.0,15.0,12.0,0.01353637901861252,0.008460236886632826,0.02707275803722504,0.0829103214890017,0.09475465313028765,0.07952622673434856,0.233502538071066,0.4602368866328257,591.0,0.13028764805414553,0.8274111675126904,0.047377326565143825
561020,561020,53,7,2,3572.0,3485.0,5.0,0.0,1.0,21.0,16.0,4.0,2.0,0.0,7.0,16.0,15.0,0.0034746351633078527,0.009728978457261988,0.0423905489923558,0.14107018763029883,0.12091730368311328,0.09103544127866574,0.22029186935371786,0.37109103544127864,1439.0,0.16052814454482278,0.7164697706740792,0.1250868658790827
561021,561021,52,7,2,4167.0,3328.0,16.0,58.0,70.0,35.0,96.0,16.0,37.0,3.0,5.0,338.0,165.0,0.023952095808383235,0.040419161676646706,0.08083832335329341,0.3033932135728543,0.14820359281437126,0.1157684630738523,0.1591816367265469,0.1282435129740519,2004.0,0.15119760479041916,0.4241516966067864,0.4276447105788423
561022,561022,52,7,2,3207.0,3015.0,5.0,21.0,10.0,31.0,41.0,3.0,5.0,5.0,4.0,31.0,36.0,0.017207147584381206,0.02183984116479153,0.04169424222369292,0.22700198544010589,0.13765718067504965,0.1158173395102581,0.19324950363997354,0.24553275976174718,1511.0,0.19192587690271343,0.5804103242885507,0.2316346790205162
561023,561023,52,7,2,3817.0,3625.0,23.0,0.0,6.0,26.0,35.0,7.0,3.0,2.0,8.0,44.0,38.0,0.015812431842966195,0.013086150490730643,0.029989094874591057,0.21210468920392583,0.18484187568157034,0.12159214830970556,0.2039258451472192,0.21864776444929115,1834.0,0.21810250817884405,0.5654307524536533,0.21701199563794984
561024,561024,53,7,2,4202.0,3956.0,14.0,1.0,5.0,53.0,53.0,2.0,2.0,4.0,12.0,66.0,34.0,0.007845503922751962,0.010259505129752565,0.023536511768255886,0.12673506336753168,0.11406155703077851,0.11768255884127941,0.22027761013880506,0.3796016898008449,1657.0,0.15208207604103802,0.7296318648159325,0.12130356065178033
561025,561025,53,7,2,10693.0,10074.0,35.0,0.0,22.0,87.0,174.0,71.0,21.0,1.0,5.0,121.0,82.0,0.010232359837987636,0.008100618205073545,0.04988275421018973,0.178213600511618,0.14410573438499255,0.09145171605201449,0.22383287145597955,0.29418034534214454,4691.0,0.1826902579407376,0.6403751865273929,0.1805585163078235
561028,561028,53,7,2,11285.0,10601.0,25.0,3.0,32.0,107.0,89.0,47.0,23.0,7.0,6.0,197.0,148.0,0.017490082942661377,0.017670393076090876,0.04093040028849621,0.22574828705373243,0.16083663901911288,0.11016949152542373,0.19816083663901912,0.2289938694554634,5546.0,0.21024161557879553,0.5344392354850342,0.2574828705373242
561032,561032,53,7,2,2062.0,1937.0,7.0,3.0,2.0,57.0,15.0,8.0,4.0,2.0,1.0,14.0,12.0,0.017462165308498253,0.008149010477299184,0.03608847497089639,0.12223515715948778,0.13387660069848661,0.1420256111757858,0.2759022118742724,0.26426076833527357,859.0,0.20256111757857975,0.6984866123399301,0.0989522700814901
561033,561033,53,7,2,2819.0,2639.0,4.0,1.0,2.0,31.0,53.0,44.0,12.0,0.0,4.0,7.0,22.0,0.00847457627118644,0.007627118644067797,0.04576271186440678,0.1635593220338983,0.12966101694915255,0.10254237288135593,0.2677966101694915,0.2745762711864407,1180.0,0.19915254237288135,0.6805084745762712,0.12203389830508475
561038,561038,53,7,2,1651.0,1458.0,4.0,1.0,0.0,58.0,57.0,44.0,1.0,3.0,1.0,7.0,17.0,0.017142857142857144,0.011428571428571429,0.05285714285714286,0.14142857142857143,0.15,0.13142857142857142,0.25285714285714284,0.24285714285714285,700.0,0.21285714285714286,0.6742857142857143,0.12
561040,561040,53,7,2,3702.0,3421.0,17.0,0.0,2.0,48.0,101.0,54.0,3.0,1.0,0.0,21.0,34.0,0.011994949494949494,0.011994949494949494,0.05113636363636364,0.1849747474747475,0.14709595959595959,0.09974747474747475,0.2297979797979798,0.26325757575757575,1584.0,0.19065656565656566,0.6590909090909091,0.1571969696969697
563001,563001,52,7,2,3168.0,2912.0,28.0,4.0,7.0,79.0,11.0,3.0,0.0,6.0,2.0,64.0,52.0,0.010443864229765013,0.01370757180156658,0.048302872062663184,0.19908616187989556,0.1462140992167102,0.12924281984334204,0.2206266318537859,0.23237597911227154,1532.0,0.16906005221932116,0.4908616187989556,0.347911227154047
563002,563002,52,7,2,373.0,331.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,0.03535353535353535,0.020202020202020204,0.025252525252525252,0.16161616161616163,0.23737373737373738,0.10101010101010101,0.2222222222222222,0.19696969696969696,198.0,0.2727272727272727,0.45454545454545453,0.29292929292929293
573001,573001,54,7,2,14475.0,13261.0,48.0,60.0,188.0,110.0,182.0,20.0,93.0,6.0,14.0,339.0,154.0,0.013380281690140845,0.019014084507042252,0.05295774647887324,0.23450704225352112,0.16338028169014085,0.11169014084507042,0.18563380281690142,0.21943661971830986,7100.0,0.2191549295774648,0.5290140845070422,0.253943661971831
573004,573004,54,7,2,1139.0,1073.0,0.0,0.0,7.0,26.0,8.0,15.0,0.0,1.0,0.0,3.0,6.0,0.00641025641025641,0.00641025641025641,0.05555555555555555,0.12179487179487179,0.1346153846153846,0.11538461538461539,0.2329059829059829,0.3269230769230769,468.0,0.17094017094017094,0.7286324786324786,0.10256410256410256
573005,573005,54,7,2,855.0,772.0,3.0,0.0,0.0,22.0,16.0,5.0,0.0,0.0,1.0,31.0,5.0,0.017094017094017096,0.017094017094017096,0.06267806267806268,0.17094017094017094,0.13105413105413105,0.10541310541310542,0.20512820512820512,0.2905982905982906,351.0,0.22507122507122507,0.6438746438746439,0.13105413105413105
573006,573006,54,7,2,946.0,844.0,1.0,1.0,2.0,32.0,35.0,14.0,1.0,0.0,0.0,4.0,12.0,0.008620689655172414,0.014367816091954023,0.040229885057471264,0.10632183908045977,0.10057471264367816,0.11206896551724138,0.22701149425287356,0.39080459770114945,348.0,0.16379310344827586,0.7557471264367817,0.08333333333333333
573007,573007,54,7,2,1655.0,1566.0,2.0,0.0,1.0,20.0,30.0,10.0,5.0,0.0,2.0,7.0,12.0,0.00792393026941363,0.001584786053882726,0.03645007923930269,0.09667194928684628,0.12044374009508717,0.10142630744849446,0.24247226624405704,0.393026941362916,631.0,0.16957210776545167,0.7717908082408875,0.061806656101426306
573008,573008,54,7,2,1170.0,1048.0,1.0,1.0,0.0,31.0,60.0,18.0,0.0,0.0,0.0,7.0,4.0,0.010482180293501049,0.008385744234800839,0.031446540880503145,0.15513626834381553,0.14255765199161424,0.11530398322851153,0.24737945492662475,0.2893081761006289,477.0,0.1719077568134172,0.7379454926624738,0.09643605870020965
573009,573009,54,7,2,1336.0,1240.0,0.0,1.0,1.0,26.0,33.0,14.0,2.0,1.0,0.0,8.0,10.0,0.003683241252302026,0.011049723756906077,0.049723756906077346,0.11786372007366483,0.10681399631675875,0.143646408839779,0.2430939226519337,0.3241252302025783,543.0,0.16390423572744015,0.7605893186003683,0.07734806629834254
573010,573010,54,7,2,1426.0,1204.0,1.0,2.0,0.0,78.0,46.0,37.0,0.0,1.0,2.0,28.0,27.0,0.015706806282722512,0.010471204188481676,0.07155322862129145,0.15008726003490402,0.13263525305410123,0.11343804537521815,0.2670157068062827,0.23909249563699825,573.0,0.18673647469458987,0.6823734729493892,0.1343804537521815
573013,573013,54,7,2,2287.0,2053.0,2.0,0.0,0.0,64.0,64.0,18.0,2.0,2.0,1.0,50.0,31.0,0.01444043321299639,0.013537906137184115,0.06407942238267147,0.22202166064981949,0.17870036101083034,0.10018050541516245,0.20306859205776173,0.20397111913357402,1108.0,0.2509025270758123,0.5577617328519856,0.19945848375451264
573014,573014,54,7,2,847.0,701.0,2.0,0.0,1.0,53.0,64.0,6.0,1.0,0.0,1.0,8.0,10.0,0.027932960893854747,0.019553072625698324,0.04748603351955307,0.13687150837988826,0.12569832402234637,0.10335195530726257,0.2541899441340782,0.2849162011173184,358.0,0.22625698324022347,0.6927374301675978,0.09776536312849161
573015,573015,54,7,2,1703.0,1441.0,2.0,0.0,1.0,34.0,135.0,32.0,0.0,2.0,2.0,34.0,20.0,0.011157601115760111,0.015341701534170154,0.07391910739191074,0.16596931659693165,0.13807531380753138,0.11436541143654114,0.21478382147838215,0.26638772663877264,717.0,0.2105997210599721,0.6582984658298466,0.13249651324965134
573018,573018,54,7,2,3789.0,3517.0,9.0,1.0,2.0,69.0,59.0,21.0,2.0,1.0,4.0,63.0,41.0,0.00823529411764706,0.008823529411764706,0.04941176470588235,0.17411764705882352,0.15941176470588236,0.11764705882352941,0.2211764705882353,0.2611764705882353,1700.0,0.21176470588235294,0.6347058823529412,0.15529411764705883
573019,573019,54,7,2,575.0,474.0,0.0,0.0,0.0,29.0,57.0,0.0,1.0,0.0,3.0,5.0,6.0,0.02158273381294964,0.007194244604316547,0.06115107913669065,0.1223021582733813,0.15467625899280577,0.15827338129496402,0.22302158273381295,0.2517985611510791,278.0,0.21942446043165467,0.6474820143884892,0.1366906474820144
573022,573022,54,7,2,1257.0,1124.0,1.0,0.0,0.0,12.0,85.0,13.0,2.0,0.0,1.0,9.0,10.0,0.003952569169960474,0.001976284584980237,0.041501976284584984,0.1541501976284585,0.12845849802371542,0.11067193675889328,0.24703557312252963,0.31225296442687744,506.0,0.19367588932806323,0.7252964426877471,0.08893280632411067
573023,573023,54,7,2,1620.0,1501.0,1.0,0.0,0.0,9.0,46.0,20.0,0.0,0.0,1.0,28.0,14.0,0.010810810810810811,0.00945945945945946,0.06621621621621622,0.2,0.1445945945945946,0.0972972972972973,0.21621621621621623,0.2554054054054054,740.0,0.21081081081081082,0.6310810810810811,0.15945945945945947
573024,573024,54,7,2,689.0,586.0,1.0,0.0,0.0,25.0,48.0,7.0,0.0,0.0,0.0,10.0,12.0,0.010452961672473868,0.010452961672473868,0.03832752613240418,0.156794425087108,0.15331010452961671,0.0975609756097561,0.21951219512195122,0.313588850174216,287.0,0.2229965156794425,0.6724738675958188,0.10801393728222997
573026,573026,54,7,2,1573.0,1426.0,3.0,0.0,0.0,26.0,59.0,41.0,6.0,0.0,1.0,4.0,7.0,0.01485148514851485,0.006600660066006601,0.0462046204620462,0.12706270627062707,0.11056105610561057,0.10231023102310231,0.25412541254125415,0.33828382838283827,606.0,0.18646864686468648,0.7425742574257426,0.07095709570957096
573027,573027,54,7,2,1069.0,982.0,1.0,0.0,0.0,18.0,33.0,16.0,1.0,0.0,0.0,8.0,10.0,0.010660980810234541,0.01279317697228145,0.06609808102345416,0.17270788912579957,0.13859275053304904,0.10874200426439233,0.22388059701492538,0.26652452025586354,469.0,0.18336886993603413,0.6481876332622601,0.17057569296375266
573028,573028,54,7,2,1399.0,1261.0,0.0,1.0,1.0,31.0,55.0,19.0,1.0,2.0,0.0,13.0,15.0,0.015126050420168067,0.013445378151260505,0.05714285714285714,0.13781512605042018,0.13109243697478992,0.11932773109243698,0.2235294117647059,0.3025210084033613,595.0,0.21680672268907564,0.66890756302521,0.12100840336134454
573030,573030,54,7,2,5970.0,5341.0,18.0,2.0,3.0,120.0,184.0,60.0,24.0,0.0,3.0,124.0,91.0,0.010788690476190476,0.011532738095238096,0.050595238095238096,0.21651785714285715,0.14434523809523808,0.10230654761904762,0.22209821428571427,0.2418154761904762,2688.0,0.20238095238095238,0.6160714285714286,0.18303571428571427
573031,573031,54,7,2,2063.0,1894.0,4.0,1.0,1.0,30.0,41.0,25.0,14.0,2.0,7.0,27.0,17.0,0.00782122905027933,0.00558659217877095,0.05698324022346369,0.17541899441340783,0.14972067039106146,0.10167597765363129,0.23687150837988827,0.2659217877094972,895.0,0.18547486033519553,0.6480446927374302,0.17318435754189945
573032,573032,54,7,2,1764.0,1652.0,2.0,0.0,0.0,25.0,56.0,5.0,3.0,0.0,1.0,2.0,18.0,0.007389162561576354,0.009852216748768473,0.05295566502463054,0.20320197044334976,0.15517241379310345,0.10837438423645321,0.2229064039408867,0.24014778325123154,812.0,0.2044334975369458,0.6268472906403941,0.17733990147783252
