driver,lat,lon,occupied,timestamp
egteir,37.7977,-122.40839,1,1212225907
egteir,37.79815,-122.40388,1,1212225847
egteir,37.79818,-122.40388,1,1212225786
egteir,37.79815,-122.40387,0,1212225738
egteir,37.79625,-122.40479,0,1212225678
egteir,37.79265,-122.40441,0,1212225623
egteir,37.79224,-122.40764,0,1212225558
egteir,37.79077,-122.4122,0,1212225497
egteir,37.79074,-122.41219,1,1212225496
egteir,37.7908,-122.41113,1,1212225472
egteir,37.79168,-122.40412,1,1212225418
egteir,37.79173,-122.40418,0,1212225406
egteir,37.78666,-122.40275,0,1212225346
egteir,37.79024,-122.40337,1,1212225205
egteir,37.79361,-122.40347,1,1212225145
egteir,37.79496,-122.40325,1,1212225085
egteir,37.79808,-122.40701,1,1212225025
egteir,37.79922,-122.40872,1,1212224965
egteir,37.79994,-122.40975,1,1212224916
egteir,37.80368,-122.41511,1,1212224845
egteir,37.80413,-122.41576,0,1212224802
egteir,37.80576,-122.41955,0,1212224748
egteir,37.80581,-122.41951,1,1212224746
egteir,37.80585,-122.41948,1,1212224724
egteir,37.80558,-122.41775,1,1212224664
egteir,37.8027,-122.41359,1,1212224608
egteir,37.80141,-122.41195,1,1212224543
egteir,37.80223,-122.4131,0,1212224504
egteir,37.80336,-122.41035,0,1212224443
egteir,37.80339,-122.41028,1,1212224441
egteir,37.80333,-122.40887,1,1212224406
egteir,37.80298,-122.40968,1,1212224346
egteir,37.79931,-122.4106,1,1212224286
egteir,37.79737,-122.41051,1,1212224225
egteir,37.7962,-122.41922,1,1212224169
egteir,37.79569,-122.42375,1,1212224105
egteir,37.79325,-122.4246,1,1212224043
egteir,37.78949,-122.42382,1,1212223983
egteir,37.78199,-122.42225,1,1212223922
egteir,37.77553,-122.42098,1,1212223862
egteir,37.76952,-122.42635,1,1212223803
egteir,37.76744,-122.42894,1,1212223741
egteir,37.76639,-122.43022,1,1212223680
egteir,37.76551,-122.43127,0,1212223654
egteir,37.76386,-122.4334,0,1212223594
egteir,37.76295,-122.43458,0,1212223535
egteir,37.76155,-122.43946,0,1212223474
egteir,37.7618,-122.44624,0,1212223424
egteir,37.76163,-122.44892,0,1212223399
egteir,37.766,-122.45001,0,1212223340
egteir,37.76672,-122.45014,1,1212223338
egteir,37.76895,-122.45059,1,1212223307
egteir,37.76965,-122.45071,1,1212223247
egteir,37.76724,-122.45025,1,1212223186
egteir,37.7658,-122.45015,1,1212223125
egteir,37.76593,-122.44909,1,1212223092
egteir,37.76189,-122.4456,1,1212223032
egteir,37.76226,-122.43924,1,1212222972
egteir,37.76282,-122.43526,1,1212222918
egteir,37.76577,-122.43532,1,1212222858
egteir,37.76305,-122.43447,1,1212222798
egteir,37.76225,-122.4351,0,1212222773
egteir,37.76106,-122.43494,0,1212222708
egteir,37.7607,-122.43789,0,1212222648
egteir,37.76208,-122.44173,0,1212222587
egteir,37.76194,-122.44359,0,1212222527
egteir,37.76167,-122.44795,0,1212222468
egteir,37.7633,-122.45233,0,1212222407
egteir,37.76308,-122.45228,1,1212222405
egteir,37.76166,-122.44904,1,1212222345
egteir,37.762,-122.44358,1,1212222285
egteir,37.75928,-122.43919,1,1212222224
egteir,37.75766,-122.43568,1,1212222166
egteir,37.75487,-122.43219,1,1212222104
egteir,37.75161,-122.42947,1,1212222044
egteir,37.75319,-122.42878,1,1212221984
egteir,37.75319,-122.42874,1,1212221924
egteir,37.75311,-122.4288,1,1212221864
egteir,37.7531,-122.43075,1,1212221809
egteir,37.75766,-122.43255,1,1212221743
egteir,37.76085,-122.43476,1,1212221685
egteir,37.76083,-122.43539,0,1212221661
egteir,37.76073,-122.43733,0,1212221604
egteir,37.76044,-122.44228,0,1212221549
egteir,37.75666,-122.44197,0,1212221489
egteir,37.75147,-122.44296,0,1212221424
egteir,37.74688,-122.44509,0,1212221364
egteir,37.74573,-122.4508,0,1212221303
egteir,37.74554,-122.46138,0,1212221243
egteir,37.74335,-122.46768,0,1212221199
egteir,37.74308,-122.47594,0,1212221061
egteir,37.7433,-122.47604,0,1212221000
egteir,37.74287,-122.47986,0,1212220940
egteir,37.73902,-122.48079,0,1212220891
egteir,37.73755,-122.48064,0,1212220830
egteir,37.73731,-122.48012,0,1212220763
egteir,37.73729,-122.48077,0,1212220706
egteir,37.73925,-122.47758,0,1212220648
egteir,37.73964,-122.46979,0,1212220584
egteir,37.73944,-122.46592,0,1212220524
egteir,37.74316,-122.45525,0,1212220464
egteir,37.74655,-122.44765,0,1212220404
egteir,37.75449,-122.44196,0,1212220343
egteir,37.75957,-122.44489,0,1212220283
egteir,37.76287,-122.43499,0,1212220223
egteir,37.76777,-122.42942,0,1212220163
egteir,37.76777,-122.42941,1,1212220153
egteir,37.76826,-122.4281,1,1212220107
egteir,37.76966,-122.42586,1,1212220033
egteir,37.76987,-122.41761,1,1212219972
egteir,37.76959,-122.41395,1,1212219921
egteir,37.77165,-122.41385,1,1212219861
egteir,37.77132,-122.41463,0,1212219827
egteir,37.77207,-122.41851,0,1212219766
egteir,37.77207,-122.41851,1,1212219765
egteir,37.77329,-122.41849,1,1212219719
egteir,37.77412,-122.41866,1,1212219659
egteir,37.77861,-122.41459,1,1212219598
egteir,37.78242,-122.4162,1,1212219549
egteir,37.78348,-122.41276,1,1212219478
egteir,37.78434,-122.40968,1,1212219423
egteir,37.78706,-122.41028,1,1212219358
egteir,37.78838,-122.41055,1,1212219298
egteir,37.78941,-122.41064,1,1212219238
egteir,37.79196,-122.41138,1,1212219178
egteir,37.79225,-122.40529,1,1212219139
egteir,37.79224,-122.40528,0,1212219111
egteir,37.79224,-122.40528,1,1212219109
egteir,37.79148,-122.40467,1,1212219073
egteir,37.78784,-122.40118,1,1212219013
egteir,37.78743,-122.39924,1,1212218953
egteir,37.78733,-122.39912,0,1212218951
egteir,37.78735,-122.39889,0,1212218921
egteir,37.7879,-122.3994,1,1212218918
egteir,37.78797,-122.39973,1,1212218865
egteir,37.78902,-122.40145,1,1212218807
egteir,37.78927,-122.40239,1,1212218744
egteir,37.78872,-122.40922,1,1212218684
egteir,37.78735,-122.41577,1,1212218629
egteir,37.78675,-122.41982,1,1212218568
egteir,37.78671,-122.41984,0,1212218531
egteir,37.78616,-122.41703,0,1212218458
egteir,37.78614,-122.41702,1,1212218453
egteir,37.78641,-122.41655,1,1212218392
egteir,37.78627,-122.42313,1,1212218332
egteir,37.77994,-122.42187,1,1212218283
egteir,37.77514,-122.42091,1,1212218226
egteir,37.77514,-122.42091,1,1212218211
egteir,37.77287,-122.42215,1,1212218150
egteir,37.77063,-122.42243,1,1212218089
egteir,37.76728,-122.42213,1,1212218043
egteir,37.76595,-122.41974,1,1212217968
egteir,37.76167,-122.41932,1,1212217908
egteir,37.7576,-122.41895,1,1212217852
egteir,37.75388,-122.41862,1,1212217787
egteir,37.7467,-122.41914,1,1212217727
egteir,37.74669,-122.41914,0,1212217720
egteir,37.7438,-122.42103,0,1212217660
egteir,37.74121,-122.42274,0,1212217600
egteir,37.74123,-122.42279,1,1212217598
egteir,37.7431,-122.42156,1,1212217564
egteir,37.74789,-122.41847,1,1212217504
egteir,37.75201,-122.41849,1,1212217444
egteir,37.75553,-122.4188,0,1212217384
egteir,37.75856,-122.42056,0,1212217325
egteir,37.76002,-122.42155,0,1212217305
egteir,37.76964,-122.42241,1,1212217136
egteir,37.77001,-122.41791,1,1212217080
egteir,37.7716,-122.4065,1,1212217014
egteir,37.77728,-122.40682,1,1212216954
egteir,37.77605,-122.40869,1,1212216893
egteir,37.7745,-122.41073,0,1212216847
egteir,37.77082,-122.4127,0,1212216797
egteir,37.77082,-122.4127,1,1212216785
egteir,37.76898,-122.4108,1,1212216733
egteir,37.76289,-122.41023,1,1212216671
egteir,37.75767,-122.40947,1,1212216613
egteir,37.75759,-122.40946,0,1212216595
egteir,37.75767,-122.40943,1,1212216593
egteir,37.75767,-122.40943,1,1212216558
egteir,37.75948,-122.40704,1,1212216499
egteir,37.7634,-122.40739,1,1212216428
egteir,37.76902,-122.40834,1,1212216368
egteir,37.76948,-122.41599,1,1212216308
egteir,37.77033,-122.42019,1,1212216258
egteir,37.77342,-122.42228,1,1212216202
egteir,37.77599,-122.42267,1,1212216132
egteir,37.77564,-122.42104,1,1212216067
egteir,37.77564,-122.42103,0,1212216063
egteir,37.77399,-122.42254,0,1212216003
egteir,37.77399,-122.42253,1,1212215989
egteir,37.77344,-122.42566,1,1212215929
egteir,37.76923,-122.42667,1,1212215874
egteir,37.76561,-122.43127,1,1212215809
egteir,37.76225,-122.43507,1,1212215749
egteir,37.7607,-122.4349,1,1212215698
egteir,37.76062,-122.43488,0,1212215585
egteir,37.76063,-122.4349,0,1212215525
egteir,37.76058,-122.43489,0,1212215479
egteir,37.76096,-122.43379,0,1212215414
egteir,37.76112,-122.43287,1,1212215390
egteir,37.76545,-122.43164,1,1212215335
egteir,37.76922,-122.42687,1,1212215269
egteir,37.77171,-122.42371,1,1212215209
egteir,37.77562,-122.41921,1,1212215149
egteir,37.77593,-122.41441,1,1212215089
egteir,37.77305,-122.41246,1,1212215029
egteir,37.77084,-122.41273,0,1212214980
egteir,37.77083,-122.41272,1,1212214978
egteir,37.77134,-122.41169,1,1212214939
egteir,37.77333,-122.40909,1,1212214879
egteir,37.77562,-122.40618,1,1212214819
egteir,37.77856,-122.40573,1,1212214758
egteir,37.78025,-122.40778,1,1212214698
egteir,37.77935,-122.41061,1,1212214638
egteir,37.77928,-122.41083,0,1212214624
egteir,37.77844,-122.41441,0,1212214563
egteir,37.7834,-122.41599,0,1212214453
egteir,37.78339,-122.416,1,1212214450
egteir,37.78343,-122.4161,1,1212214445
egteir,37.78343,-122.4161,1,1212214430
egteir,37.78685,-122.41642,1,1212214369
egteir,37.78672,-122.42008,1,1212214309
egteir,37.78633,-122.4234,1,1212214248
egteir,37.78587,-122.42745,1,1212214188
egteir,37.78581,-122.43152,1,1212214132
egteir,37.78918,-122.43231,1,1212214069
egteir,37.7892,-122.43228,1,1212214051
egteir,37.79305,-122.43301,1,1212213991
egteir,37.79524,-122.43511,1,1212213928
egteir,37.79898,-122.43592,1,1212213865
egteir,37.80076,-122.43627,1,1212213805
egteir,37.80377,-122.44003,0,1212213706
egteir,37.80363,-122.43998,1,1212213703
egteir,37.79985,-122.43942,1,1212213644
egteir,37.79905,-122.44206,1,1212213583
egteir,37.79838,-122.44759,1,1212213519
egteir,37.79551,-122.45155,1,1212213459
egteir,37.79066,-122.44746,1,1212213398
egteir,37.7875,-122.44681,1,1212213338
egteir,37.78738,-122.44676,0,1212213325
egteir,37.78708,-122.44808,0,1212213290
egteir,37.78666,-122.452,0,1212213243
egteir,37.78666,-122.452,1,1212213240
egteir,37.78687,-122.45002,1,1212213198
egteir,37.78731,-122.4467,1,1212213134
egteir,37.78812,-122.44034,1,1212213073
egteir,37.78915,-122.43209,1,1212213013
egteir,37.79073,-122.42921,1,1212212957
egteir,37.79504,-122.42998,1,1212212892
egteir,37.79789,-122.42921,1,1212212830
egteir,37.79886,-122.4258,0,1212212722
egteir,37.79886,-122.4258,1,1212212718
egteir,37.79886,-122.4258,1,1212212675
egteir,37.79838,-122.42556,1,1212212620
egteir,37.79937,-122.4243,1,1212212565
egteir,37.80174,-122.42471,1,1212212494
egteir,37.80427,-122.42524,1,1212212434
egteir,37.80556,-122.42192,1,1212212374
egteir,37.80639,-122.41545,1,1212212319
egteir,37.80771,-122.41325,1,1212212271
egteir,37.80765,-122.4132,0,1212212259
egteir,37.8077,-122.41324,0,1212212212
egteir,37.80753,-122.4132,0,1212212151
egteir,37.80402,-122.41543,0,1212212066
egteir,37.80402,-122.41543,1,1212212064
egteir,37.80401,-122.41541,1,1212212010
egteir,37.80374,-122.41502,1,1212211991
egteir,37.79994,-122.40955,1,1212211926
egteir,37.79854,-122.40758,1,1212211866
egteir,37.79763,-122.40627,1,1212211806
egteir,37.79192,-122.40459,1,1212211747
egteir,37.788,-122.40306,1,1212211686
egteir,37.7861,-122.40245,1,1212211626
egteir,37.78496,-122.40363,1,1212211565
egteir,37.78563,-122.40599,1,1212211505
egteir,37.78564,-122.40599,0,1212211497
egteir,37.78388,-122.4083,0,1212211437
egteir,37.78094,-122.412,0,1212211403
egteir,37.78017,-122.4129,0,1212211371
egteir,37.77578,-122.41409,0,1212211310
egteir,37.77271,-122.413,0,1212211232
egteir,37.77098,-122.41283,0,1212211179
egteir,37.77098,-122.41298,1,1212211177
egteir,37.77167,-122.41418,1,1212211121
egteir,37.7692,-122.41559,1,1212211059
egteir,37.7638,-122.41517,1,1212210999
egteir,37.76036,-122.41482,1,1212210939
egteir,37.75716,-122.41638,1,1212210894
egteir,37.75579,-122.41881,1,1212210829
egteir,37.75565,-122.41881,0,1212210817
egteir,37.75563,-122.41876,1,1212210797
egteir,37.75248,-122.41847,1,1212210737
egteir,37.74839,-122.41807,1,1212210677
egteir,37.74585,-122.41966,1,1212210618
egteir,37.74503,-122.42023,1,1212210594
egteir,37.74411,-122.42094,0,1212210572
egteir,37.74417,-122.42203,0,1212210551
egteir,37.74408,-122.42188,1,1212210535
egteir,37.74706,-122.41894,1,1212210469
egteir,37.75149,-122.4184,1,1212210408
egteir,37.75595,-122.41885,1,1212210353
egteir,37.75986,-122.41919,1,1212210288
egteir,37.75984,-122.41918,0,1212210278
egteir,37.75984,-122.41916,1,1212210268
egteir,37.76457,-122.41967,1,1212210218
egteir,37.76841,-122.42004,1,1212210159
egteir,37.77478,-122.42252,1,1212210099
egteir,37.77723,-122.42304,1,1212210039
egteir,37.78339,-122.42424,1,1212209978
egteir,37.78402,-122.41991,1,1212209918
egteir,37.78433,-122.41749,1,1212209858
egteir,37.78505,-122.41102,1,1212209798
egteir,37.78447,-122.40858,1,1212209743
egteir,37.78407,-122.40936,0,1212209672
egteir,37.78644,-122.41146,0,1212209607
egteir,37.78591,-122.4141,0,1212209547
egteir,37.78591,-122.4141,1,1212209544
egteir,37.78601,-122.41409,1,1212209521
egteir,37.78588,-122.41406,1,1212209455
egteir,37.78566,-122.41388,1,1212209395
egteir,37.78524,-122.41471,1,1212209339
egteir,37.78355,-122.41413,1,1212209296
egteir,37.78086,-122.41259,1,1212209235
egteir,37.78038,-122.41258,1,1212209180
egteir,37.78035,-122.41272,0,1212209121
egteir,37.78015,-122.41521,0,1212209061
egteir,37.78379,-122.41595,0,1212209026
egteir,37.78529,-122.41678,0,1212208961
egteir,37.78469,-122.41784,0,1212208900
egteir,37.78469,-122.41784,1,1212208898
egteir,37.78428,-122.41759,1,1212208871
egteir,37.78817,-122.41674,1,1212208809
egteir,37.78867,-122.41323,1,1212208749
egteir,37.7897,-122.41195,1,1212208688
egteir,37.78937,-122.41522,0,1212208639
egteir,37.7888,-122.41923,0,1212208578
egteir,37.78792,-122.41879,0,1212208518
egteir,37.78521,-122.41793,0,1212208459
egteir,37.78502,-122.4209,0,1212208398
egteir,37.78503,-122.4209,1,1212208395
egteir,37.78515,-122.42087,1,1212208383
egteir,37.78508,-122.42134,1,1212208307
egteir,37.7859,-122.42151,1,1212208247
egteir,37.78963,-122.42231,1,1212208187
egteir,37.7918,-122.42274,1,1212208127
egteir,37.79281,-122.42479,1,1212208067
egteir,37.79176,-122.4243,0,1212207982
egteir,37.79151,-122.42122,0,1212207949
egteir,37.78959,-122.42048,0,1212207884
egteir,37.78784,-122.42003,0,1212207825
egteir,37.78799,-122.41869,0,1212207764
egteir,37.78797,-122.41869,0,1212207702
egteir,37.78797,-122.4187,1,1212207684
egteir,37.78815,-122.41716,1,1212207622
egteir,37.78902,-122.40941,1,1212207561
egteir,37.78957,-122.40399,1,1212207501
egteir,37.79071,-122.39985,1,1212207441
egteir,37.79367,-122.39637,1,1212207381
egteir,37.79347,-122.39875,0,1212207345
egteir,37.79257,-122.40241,0,1212207285
egteir,37.7924,-122.40609,0,1212207225
egteir,37.79195,-122.40939,0,1212207165
egteir,37.79054,-122.41234,0,1212207082
egteir,37.78933,-122.41531,0,1212207035
egteir,37.78804,-122.41848,0,1212206975
egteir,37.78804,-122.41848,1,1212206973
egteir,37.78807,-122.41788,1,1212206951
egteir,37.79056,-122.41322,1,1212206894
egteir,37.79139,-122.40634,1,1212206830
egteir,37.79204,-122.4023,1,1212206770
egteir,37.79325,-122.39925,1,1212206710
egteir,37.79342,-122.39994,0,1212206657
egteir,37.79473,-122.40214,0,1212206594
egteir,37.79811,-122.4039,0,1212206531
egteir,37.79784,-122.4069,0,1212206510
egteir,37.79844,-122.41033,0,1212206445
egteir,37.79847,-122.40938,0,1212206425
egteir,37.79845,-122.40732,0,1212206365
egteir,37.79845,-122.40732,1,1212206362
egteir,37.79701,-122.40552,1,1212206305
egteir,37.79138,-122.40425,1,1212206245
egteir,37.78606,-122.40229,1,1212206190
egteir,37.7846,-122.40444,1,1212206140
egteir,37.7846,-122.40444,1,1212206124
egteir,37.78534,-122.40527,1,1212206072
egteir,37.78566,-122.40573,0,1212206044
egteir,37.78659,-122.40733,0,1212205984
egteir,37.78603,-122.4114,0,1212205920
egteir,37.78727,-122.4112,0,1212205860
egteir,37.78713,-122.4112,0,1212205847
egteir,37.78687,-122.41121,1,1212205828
egteir,37.787,-122.41067,1,1212205802
egteir,37.78859,-122.41032,1,1212205737
egteir,37.79013,-122.41047,1,1212205676
egteir,37.79121,-122.40821,1,1212205620
egteir,37.79188,-122.40229,1,1212205555
egteir,37.79271,-122.40073,1,1212205495
egteir,37.79525,-122.40048,1,1212205435
egteir,37.79725,-122.40085,0,1212205399
egteir,37.80237,-122.40181,0,1212205338
egteir,37.80046,-122.40264,0,1212205283
egteir,37.79786,-122.40615,0,1212205197
egteir,37.79786,-122.40615,1,1212205195
egteir,37.79742,-122.40992,1,1212205146
egteir,37.79625,-122.41862,1,1212205090
egteir,37.79562,-122.42378,1,1212205025
egteir,37.79182,-122.42441,1,1212204966
egteir,37.78559,-122.42307,1,1212204910
egteir,37.77994,-122.42191,1,1212204845
egteir,37.77536,-122.42101,1,1212204785
egteir,37.77287,-122.42206,1,1212204724
egteir,37.7729,-122.42204,0,1212204714
egteir,37.7714,-122.42247,0,1212204654
egteir,37.76883,-122.42711,0,1212204595
egteir,37.76677,-122.42883,0,1212204538
egteir,37.76676,-122.42885,0,1212204513
egteir,37.76676,-122.4288,0,1212204467
egteir,37.76842,-122.42786,0,1212204392
egteir,37.77148,-122.42383,0,1212204309
egteir,37.77494,-122.4198,0,1212204249
egteir,37.77837,-122.41535,0,1212204195
egteir,37.77839,-122.41535,1,1212204187
egteir,37.7807,-122.41246,1,1212204133
egteir,37.78403,-122.40808,1,1212204073
egteir,37.78417,-122.40797,1,1212204012
egteir,37.78812,-122.40391,1,1212203966
egteir,37.79243,-122.40145,1,1212203897
egteir,37.7932,-122.40083,1,1212203832
egteir,37.79908,-122.40112,1,1212203772
egteir,37.80462,-122.4028,1,1212203716
egteir,37.80701,-122.40679,1,1212203652
egteir,37.80762,-122.40794,1,1212203622
egteir,37.80812,-122.40944,1,1212203562
egteir,37.80841,-122.41006,1,1212203501
egteir,37.80842,-122.41006,0,1212203490
egteir,37.80793,-122.40905,0,1212203430
egteir,37.80687,-122.41128,0,1212203393
egteir,37.80608,-122.41855,0,1212203332
egteir,37.80754,-122.42117,0,1212203275
egteir,37.80746,-122.42172,1,1212203271
egteir,37.80751,-122.42177,1,1212203245
egteir,37.80757,-122.42124,1,1212203185
egteir,37.80793,-122.41841,1,1212203124
egteir,37.80858,-122.41237,1,1212203064
egteir,37.8084,-122.40989,1,1212203003
egteir,37.8084,-122.40989,0,1212202973
egteir,37.8084,-122.40989,1,1212202967
egteir,37.80836,-122.4097,1,1212202928
egteir,37.80674,-122.41041,1,1212202868
egteir,37.80554,-122.41413,1,1212202812
egteir,37.80289,-122.41396,1,1212202763
egteir,37.80044,-122.41261,1,1212202691
egteir,37.79859,-122.41219,1,1212202630
egteir,37.79518,-122.41149,1,1212202570
egteir,37.79222,-122.41082,1,1212202510
egteir,37.79183,-122.41095,0,1212202467
egteir,37.7912,-122.41583,0,1212202407
egteir,37.79088,-122.41827,0,1212202347
egteir,37.79229,-122.42109,0,1212202286
egteir,37.79447,-122.42152,0,1212202226
egteir,37.79489,-122.42259,0,1212202200
egteir,37.79448,-122.42659,0,1212202137
egteir,37.79423,-122.42927,0,1212202087
egteir,37.79484,-122.43099,0,1212201942
egteir,37.7943,-122.43488,0,1212201904
egteir,37.79702,-122.43593,0,1212201844
egteir,37.79581,-122.43694,0,1212201783
egteir,37.79589,-122.43692,1,1212201763
egteir,37.79401,-122.43659,1,1212201732
egteir,37.78956,-122.43564,1,1212201654
egteir,37.78558,-122.43486,1,1212201594
egteir,37.78483,-122.43536,1,1212201550
egteir,37.78479,-122.43583,0,1212201507
egteir,37.788,-122.43876,0,1212201415
egteir,37.78758,-122.44412,0,1212201346
egteir,37.78715,-122.44766,0,1212201318
egteir,37.78644,-122.45278,0,1212201258
egteir,37.78645,-122.45281,0,1212201143
egteir,37.78639,-122.45281,0,1212201083
egteir,37.78618,-122.45333,0,1212201017
egteir,37.78619,-122.45335,1,1212201015
egteir,37.78328,-122.45351,1,1212200966
egteir,37.78234,-122.44866,1,1212200906
egteir,37.78367,-122.43834,1,1212200856
egteir,37.78516,-122.42774,1,1212200795
egteir,37.78185,-122.4222,1,1212200686
egteir,37.7803,-122.42016,1,1212200626
egteir,37.77849,-122.41979,0,1212200589
egteir,37.77849,-122.41979,1,1212200586
egteir,37.77828,-122.41987,1,1212200555
egteir,37.77413,-122.42051,1,1212200511
egteir,37.77324,-122.42161,1,1212200436
egteir,37.76985,-122.42247,1,1212200384
egteir,37.76971,-122.42604,1,1212200313
egteir,37.76612,-122.42645,1,1212200253
egteir,37.75932,-122.42578,1,1212200193
egteir,37.75507,-122.42518,1,1212200132
egteir,37.75507,-122.42518,0,1212200085
egteir,37.75526,-122.42335,0,1212200030
egteir,37.754,-122.42083,0,1212199965
egteir,37.75391,-122.41866,0,1212199904
egteir,37.75861,-122.41906,0,1212199848
egteir,37.75975,-122.41922,0,1212199816
egteir,37.75972,-122.41923,1,1212199813
egteir,37.76744,-122.41995,1,1212199705
egteir,37.77339,-122.4222,1,1212199658
egteir,37.77645,-122.42292,1,1212199586
egteir,37.78201,-122.42404,1,1212199524
egteir,37.78686,-122.42498,1,1212199464
egteir,37.7879,-122.42677,1,1212199404
egteir,37.7895,-122.42906,1,1212199344
egteir,37.78929,-122.43228,0,1212199288
egteir,37.79061,-122.43255,0,1212199261
egteir,37.79223,-122.43115,0,1212199227
egteir,37.79243,-122.43121,1,1212199215
egteir,37.79315,-122.42914,1,1212199164
egteir,37.79315,-122.42914,1,1212199148
egteir,37.79394,-122.42365,1,1212199087
egteir,37.79418,-122.42118,1,1212199026
egteir,37.79648,-122.4202,1,1212198965
egteir,37.79723,-122.42037,1,1212198905
egteir,37.79882,-122.42194,1,1212198845
egteir,37.7986,-122.42227,0,1212198841
egteir,37.79823,-122.42226,1,1212198818
egteir,37.79736,-122.42206,1,1212198760
egteir,37.79375,-122.42129,1,1212198696
egteir,37.79176,-122.42096,1,1212198636
egteir,37.79071,-122.42069,1,1212198577
egteir,37.79171,-122.41238,1,1212198481
egteir,37.79244,-122.41081,1,1212198420
egteir,37.79233,-122.41072,0,1212198398
egteir,37.79226,-122.41073,1,1212198387
egteir,37.79218,-122.41085,1,1212198328
egteir,37.79022,-122.41232,1,1212198267
egteir,37.78699,-122.41145,1,1212198206
egteir,37.78706,-122.4103,1,1212198146
egteir,37.78742,-122.40825,1,1212198087
egteir,37.78771,-122.4083,1,1212198031
egteir,37.7887,-122.41263,0,1212197954
egteir,37.78873,-122.41246,1,1212197946
egteir,37.78897,-122.41013,1,1212197906
egteir,37.78962,-122.4034,1,1212197846
egteir,37.79012,-122.4008,1,1212197786
egteir,37.79249,-122.39745,1,1212197730
egteir,37.79364,-122.39684,1,1212197663
egteir,37.79366,-122.39681,0,1212197661
egteir,37.79383,-122.39655,1,1212197659
egteir,37.79606,-122.39695,1,1212197605
egteir,37.79828,-122.39704,1,1212197545
egteir,37.80304,-122.40126,1,1212197490
egteir,37.80618,-122.40509,1,1212197425
egteir,37.8061,-122.4104,1,1212197365
egteir,37.80677,-122.412,1,1212197305
egteir,37.80673,-122.41241,0,1212197283
egteir,37.80759,-122.41341,0,1212197223
egteir,37.80765,-122.41306,1,1212197220
egteir,37.80804,-122.40884,1,1212197169
egteir,37.80485,-122.40352,1,1212197109
egteir,37.80304,-122.40322,1,1212197049
egteir,37.79838,-122.40249,1,1212196988
egteir,37.79836,-122.4027,1,1212196965
egteir,37.79755,-122.40537,1,1212196905
egteir,37.79728,-122.40602,1,1212196845
egteir,37.79762,-122.40637,0,1212196814
egteir,37.79855,-122.40766,0,1212196772
egteir,37.79855,-122.40766,1,1212196767
egteir,37.79781,-122.40644,1,1212196709
egteir,37.79792,-122.40515,1,1212196649
egteir,37.79542,-122.4044,1,1212196588
egteir,37.79106,-122.40402,1,1212196528
egteir,37.78879,-122.40368,1,1212196466
egteir,37.78868,-122.40559,1,1212196406
egteir,37.78692,-122.40804,1,1212196344
egteir,37.78638,-122.40864,1,1212196284
egteir,37.78482,-122.40899,1,1212196224
egteir,37.78437,-122.40862,0,1212196215
egteir,37.78313,-122.40722,0,1212196148
egteir,37.78301,-122.40685,0,1212196128
egteir,37.78283,-122.40667,0,1212196104
egteir,37.78245,-122.40631,0,1212196044
egteir,37.78159,-122.40496,0,1212195989
egteir,37.78328,-122.4029,0,1212195924
egteir,37.7828,-122.40513,0,1212195869
egteir,37.78018,-122.40327,0,1212195804
egteir,37.77963,-122.40279,0,1212195744
egteir,37.77964,-122.40283,1,1212195742
egteir,37.77969,-122.40284,1,1212195714
egteir,37.7817,-122.40451,1,1212195654
egteir,37.7854,-122.40012,1,1212195593
egteir,37.78603,-122.39913,1,1212195533
egteir,37.78883,-122.40275,1,1212195472
egteir,37.79067,-122.40237,1,1212195412
egteir,37.79267,-122.40288,1,1212195351
egteir,37.79213,-122.40358,1,1212195291
egteir,37.79252,-122.40481,0,1212195262
egteir,37.79131,-122.40724,0,1212195191
egteir,37.79085,-122.40745,0,1212195131
egteir,37.79033,-122.40708,0,1212195073
egteir,37.7885,-122.40847,0,1212195014
egteir,37.78807,-122.40976,0,1212194949
egteir,37.78772,-122.41277,0,1212194889
egteir,37.78628,-122.41813,0,1212194829
egteir,37.78482,-122.42049,0,1212194769
egteir,37.78457,-122.42283,0,1212194709
egteir,37.78457,-122.42306,0,1212194671
egteir,37.78449,-122.43085,0,1212194610
egteir,37.78483,-122.43305,0,1212194550
egteir,37.78492,-122.43307,1,1212194546
egteir,37.78532,-122.43182,1,1212194486
egteir,37.78571,-122.4316,1,1212194472
egteir,37.7874,-122.43191,1,1212194396
egteir,37.78883,-122.42671,1,1212194340
egteir,37.78955,-122.42148,1,1212194275
egteir,37.78996,-122.41869,1,1212194215
egteir,37.79001,-122.41752,1,1212194155
egteir,37.79012,-122.41685,1,1212194095
egteir,37.79021,-122.41619,1,1212194035
egteir,37.7904,-122.41472,1,1212193975
egteir,37.79127,-122.40833,1,1212193926
egteir,37.79157,-122.40497,1,1212193866
egteir,37.79245,-122.40254,1,1212193806
egteir,37.7927,-122.40337,1,1212193746
egteir,37.79282,-122.40405,0,1212193723
egteir,37.79184,-122.40443,0,1212193669
egteir,37.78786,-122.40366,0,1212193608
egteir,37.78687,-122.40329,0,1212193547
egteir,37.78672,-122.40207,0,1212193487
egteir,37.78625,-122.40172,0,1212193457
egteir,37.78309,-122.39808,0,1212193397
egteir,37.78309,-122.39808,1,1212193395
egteir,37.78309,-122.39808,1,1212193371
egteir,37.78247,-122.39727,1,1212193313
egteir,37.77927,-122.39334,1,1212193261
egteir,37.77755,-122.39137,1,1212193199
egteir,37.77751,-122.39138,1,1212193133
